reaction_id,family,source,smiles_r,smiles_p,delta_Ea,charge,multiplicity,n_heavy_atoms,quartile,path_r,path_p,path_ts
dipolar_003214,dipolar,stuyver,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]#[C:8][C:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)([c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[CH2:22][CH2:23][CH2:24][CH2:25]1.[CH3:26][NH:27][C:28](=[O:29])[C-:30]([c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)[N+:37]([CH3:38])=[C:39]([C:40]#[N:41])[c:42]1[cH:43][cH:44][cH:45][cH:46][cH:47]1,[CH3:1][NH:2][C:3](=[O:4])[C:5]1([Br:6])[C:7]2=[C:8]([C:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)([c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23][CH2:24][CH2:25]1)[C:30]([C:28]([NH:27][CH3:26])=[O:29])([c:31]1[cH:32][cH:33][cH:34][cH:35][cH:36]1)[N:37]([CH3:38])[C:39]2([C:40]#[N:41])[c:42]1[cH:43][cH:44][cH:45][cH:46][cH:47]1,29.5895948435379,0,1,47,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3214/r0_BrC22H22NO.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3214/p0_BrC40H39N4O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3214/TS_ts_guess_GfxlpV_template_23-36_24-25.xyz
dipolar_003477,dipolar,stuyver,[CH2:9]=[NH+:10][N-:11][C:12](=[O:13])[O:14][CH3:15].[O-:1][C:2](=[O:3])/[CH:4]=[CH:5]/[C:6](=[O:7])[O-:8],[O-:1][C:2](=[O:3])[C@H:4]1[C@H:5]([C:6](=[O:7])[O-:8])[N:11]([C:12](=[O:13])[O:14][CH3:15])[NH:10][CH2:9]1,20.67249430211479,0,1,15,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3477/r0_C3H6N2O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3477/p0_C7H8N2O6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3477/TS_ts_guess_cTUdJE_template_4-11_6-7.xyz
dipolar_003621,dipolar,stuyver,[CH3:10][c-:11]1[o+:12][n:13][o:14][c:15]1=[O:16].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:11]2([CH3:10])[O:12][N:13]1[O:14][C:15]2=[O:16],16.609509907491677,0,1,16,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3621/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3621/p0_C12H17NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3621/TS_ts_guess_EGPiVn_template_5-6_9-13.xyz
dipolar_003721,dipolar,stuyver,[CH3:9][O:10][C:11](=[O:12])[N:13]=[NH+:14][N-:15][C:16]#[N:17].[O-:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[O-:8],[O-:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[O-:8])[N:15]([C:16]#[N:17])[NH:14][N:13]1[C:11]([O:10][CH3:9])=[O:12],29.132274167830246,0,1,17,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3721/r0_C3H4N4O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3721/p0_C7H6N4O6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3721/TS_ts_guess_4w_R0f_template_4-13_6-9.xyz
dipolar_003759,dipolar,stuyver,[CH3:6][C-:7]([NH+:8]=[CH:9][C:10]#[N:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[NH2+:1]=[C:2]([NH2:3])[NH:4][CH3:5],[NH2+:1]1[C:2]([NH2:3])([NH:4][CH3:5])[C:7]([CH3:6])([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[NH:8][CH:9]1[C:10]#[N:11],50.78052812393428,0,1,17,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3759/r0_C2H8N3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3759/p0_C12H18N5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3759/TS_-KqJL1_hl_ad_2-9_4-5.xyz
dipolar_003894,dipolar,stuyver,[CH3:10][c-:11]1[nH+:12][c:13]([C:14]#[N:15])[o:16][c:17]1=[O:18].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:11]2([CH3:10])[NH:12][C:13]1([C:14]#[N:15])[O:16][C:17]2=[O:18],22.66519490241768,0,1,18,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3894/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3894/p0_C14H18N2O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/3894/TS_ts_guess_q9vLaI_template_6-12_8-9.xyz
dipolar_004145,dipolar,stuyver,[CH3:1][C:2]([CH3:3])=[CH:4][CH:5]=[O:6].[N:7]#[C:8][c-:9]1[o+:10][c:11](-[c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[o:18][c:19]1=[O:20],[CH3:1][C:2]1([CH3:3])[CH:4]([CH:5]=[O:6])[C:9]2([C:8]#[N:7])[O:10][C:11]1([c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1)[O:18][C:19]2=[O:20],29.929166600161565,0,1,20,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4145/r0_C5H8O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4145/p0_C15H13NO4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4145/TS_ts_guess_eHRt7t_template_1-10_3-6.xyz
dipolar_004168,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[c-:14]1[o+:15][n:16][o:17][c:18]1=[O:19].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][N:16]2[O:15][C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:18](=[O:19])[O:17]2,12.98922300932998,0,1,19,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4168/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4168/p0_C13H18N2O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4168/TS_ts_guess_FbX4Nr_template_4-8_6-7.xyz
dipolar_004428,dipolar,stuyver,[CH3:10][C:11](=[O:12])[c-:13]1[c:14](=[O:15])[o:16][c:17]([CH3:18])[n+:19]1[CH3:20].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:13]2([C:11]([CH3:10])=[O:12])[C:14](=[O:15])[O:16][C:17]1([CH3:18])[N:19]2[CH3:20],38.57643566805636,0,1,20,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4428/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4428/p0_C16H23NO3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4428/TS_ts_guess_LWSDRS_template_3-4_5-13.xyz
dipolar_004453,dipolar,stuyver,[CH3:9][NH:10][C:11](=[O:12])[CH:13]=[NH+:14][C-:15]([CH3:16])[C:17](=[O:18])[O:19][CH3:20].[O-:1][C:2](=[O:3])/[CH:4]=[CH:5]\[C:6](=[O:7])[O-:8],[O-:1][C:2](=[O:3])[C@@H:4]1[C@H:5]([C:6](=[O:7])[O-:8])[C:15]([CH3:16])([C:17](=[O:18])[O:19][CH3:20])[NH:14][CH:13]1[C:11]([NH:10][CH3:9])=[O:12],19.13515894712648,0,1,20,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4453/r0_C7H12N2O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4453/p0_C11H14N2O7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4453/TS_ts_guess_fshDsn_template_4-16_6-12.xyz
dipolar_004587,dipolar,stuyver,[CH3:6][NH:7][C:8](=[O:9])[C:10](=[O+:11][CH-:12][C:13](=[O:14])[O:15][CH3:16])[C:17](=[O:18])[O:19][CH3:20].[NH2+:1]=[C:2]([NH2:3])[NH:4][CH3:5],[NH2+:1]1[C:2]([NH2:3])([NH:4][CH3:5])[CH:12]([C:13](=[O:14])[O:15][CH3:16])[O:11][C:10]1([C:8]([NH:7][CH3:6])=[O:9])[C:17](=[O:18])[O:19][CH3:20],35.89169349748684,0,1,20,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4587/r0_C8H11NO6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4587/p0_C10H19N4O6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4587/TS_ts_guess_8MjOQC_template_4-9_10-14.xyz
dipolar_004631,dipolar,stuyver,[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C:11]([CH3:12])=[C:13]1[CH3:14].[CH3:15][C-:16]([C:17]#[N:18])[N+:19]#[C:20][C:21]#[N:22],[C:1]1(=[O:2])[C:3]([O:4][CH3:5])=[C:6]([O:7][CH3:8])[C:9](=[O:10])[C@@:11]2([CH3:12])[C@:13]1([CH3:14])[C:16]([CH3:15])([C:17]#[N:18])[N:19]=[C:20]2[C:21]#[N:22],10.089438106177411,0,1,22,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4631/r0_C10H12O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4631/p0_C15H15N3O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4631/TS_ts_guess_ODbGGG_template_8-10_15-18.xyz
dipolar_004882,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[C:14]([C:15]#[N:16])=[N+:17]([CH3:18])[C-:19]([C:20]#[N:21])[C:22]#[N:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:19]([C:20]#[N:21])([C:22]#[N:23])[N:17]([CH3:18])[C:14]1([C:12]([NH:11][CH3:10])=[O:13])[C:15]#[N:16],26.96952520633365,0,1,23,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4882/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4882/p0_C17H21N5O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/4882/TS_ts_guess_QDohTh_template_5-6_13-20.xyz
dipolar_005005,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[c:15]1[o:16][c:17](=[O:18])[c-:19]([C:20]([CH3:21])=[O:22])[o+:23]1,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:19]1([C:20]([CH3:21])=[O:22])[C:17](=[O:18])[O:16][C:15]2([C:13]([O:12][CH3:11])=[O:14])[O:23]1,25.2471306892902,0,1,23,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5005/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5005/p0_C14H16N2O7.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5005/TS_ts_guess_-gwYbI_template_4-22_8-13.xyz
dipolar_005030,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[CH:15]=[O+:16][C-:17]([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23],[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:17]([C:18]#[N:19])([C:20](=[O:21])[O:22][CH3:23])[O:16][CH:15]2[C:13]([NH:12][CH3:11])=[O:14],10.992888161779089,0,1,23,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5030/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5030/p0_C14H18N4O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5030/TS_ts_guess_9mS0U4_template_4-22_6-13.xyz
dipolar_005072,dipolar,stuyver,[CH3:10][O:11][C:12](=[O:13])[CH:14]=[N+:15]([CH3:16])[C-:17]([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23].[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[CH:14]([C:12]([O:11][CH3:10])=[O:13])[N:15]([CH3:16])[C:17]1([C:18]#[N:19])[C:20](=[O:21])[O:22][CH3:23],17.581651464726313,0,1,23,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5072/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5072/p0_C17H24N2O4.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5072/TS_ts_guess_iSyE4-_template_3-4_11-18.xyz
dipolar_005081,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[C-:14]([N+:15]#[C:16][C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]1([CH3:8])[CH2:9][C:14]([C:12]([NH:11][CH3:10])=[O:13])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:15]=[C:16]1[C:17]#[N:18],17.047603063427978,0,1,24,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5081/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5081/p0_C20H23N3O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5081/TS_ts_guess_8_mvt6_template_4-11_12-20.xyz
dipolar_005104,dipolar,stuyver,[CH3:10][C:11](=[O:12])[N-:13][N+:14]([CH3:15])=[C:16]([C:17]#[N:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]1([CH3:3])[CH:4](/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9])[C:16]([C:17]#[N:18])([c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[N:14]([CH3:15])[N:13]1[C:11]([CH3:10])=[O:12],24.534697088032143,0,1,24,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5104/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5104/p0_C20H25N3O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5104/TS_ts_guess_U5-MQr_template_5-15_6-9.xyz
dipolar_005115,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C:15](=[NH+:16][C-:17]([C:18]#[N:19])[C:20]#[N:21])[C:22]([CH3:23])=[O:24],[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:17]([C:18]#[N:19])([C:20]#[N:21])[NH:16][C:15]2([C:13]([NH:12][CH3:11])=[O:14])[C:22]([CH3:23])=[O:24],18.792671206502327,0,1,24,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5115/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5115/p0_C15H18N6O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5115/TS_4no0GH_ll_ad_4-15_9-14.xyz
dipolar_005454,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[c:15]1[o:16][c:17](=[O:18])[c-:19](-[c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[o+:26]1,[CH2:1]1[C@@H:2]2[C@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:19]1([c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[C:17](=[O:18])[O:16][C:15]2([C:13]([NH:12][CH3:11])=[O:14])[O:26]1,9.88724737685632,0,1,26,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5454/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5454/p0_C18H19N3O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5454/TS_ts_guess_9Rzv_9_template_4-17_8-16.xyz
dipolar_005455,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[c:15]1[o:16][c:17](=[O:18])[c-:19](-[c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[o+:26]1,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:19]1([c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[C:17](=[O:18])[O:16][C:15]2([C:13]([O:12][CH3:11])=[O:14])[O:26]1,18.78059192212013,0,1,26,1,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5455/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5455/p0_C18H18N2O6.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5455/TS_ts_guess_gKf-xK_template_4-25_8-16.xyz
dipolar_005473,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C-:15]([CH3:16])[NH+:17]=[C:18]([C:19]([CH3:20])=[O:21])[C:22](=[O:23])[O:24][CH3:25],[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[C@H:6]2[C@:7]1([C:8]([NH2:9])=[O:10])[C:18]([C:19]([CH3:20])=[O:21])([C:22](=[O:23])[O:24][CH3:25])[NH:17][C:15]2([C:13]([NH:12][CH3:11])=[O:14])[CH3:16],40.01422578136975,0,1,25,3,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5473/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5473/p0_C16H24N4O5.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5473/TS_Hla2an_hl_ad_4-24_7-15.xyz
dipolar_005486,dipolar,stuyver,[CH2:1]1[CH:2]=[CH:3][N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10].[CH3:11][NH:12][C:13](=[O:14])[C:15]([CH3:16])=[NH+:17][C-:18]([C:19]#[N:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,[CH2:1]1[C@H:2]2[C@@H:3]([N:4]([CH3:5])[CH:6]=[C:7]1[C:8]([NH2:9])=[O:10])[C:15]([C:13]([NH:12][CH3:11])=[O:14])([CH3:16])[NH:17][C:18]2([C:19]#[N:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,26.56368364917645,0,1,26,2,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5486/r0_C7H10N2O.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5486/p0_C19H23N5O2.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5486/TS_ppcoBP_hl_ad_4-25_7-16.xyz
dipolar_005509,dipolar,stuyver,[CH3:10][NH:11][C:12](=[O:13])[C:14]#[N+:15][C-:16]([C:17](=[O:18])[O:19][CH3:20])[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[CH3:1][C:2]([CH3:3])=[CH:4]/[CH:5]=[CH:6]/[C:7]([CH3:8])=[CH2:9],[CH3:1][C:2]([CH3:3])=[CH:4][C@H:5]1[C@H:6]([C:7]([CH3:8])=[CH2:9])[C:16]([C:17](=[O:18])[O:19][CH3:20])([c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[N:15]=[C:14]1[C:12]([NH:11][CH3:10])=[O:13],13.168012298431329,0,1,26,0,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5509/r0_C9H14.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5509/p0_C21H26N2O3.xyz,/gpfs/home1/yeseo1ee/projects/eda-asm-prediction/data/raw/dipolar_cycloaddition/extracted/full_dataset_profiles/5509/TS_ts_guess_FYuMZZ_template_3-15_4-9.xyz
