r1,r2,kind,sub_from,sub_to
3993,4101,dipole_change,*OC(=O)[C-](C)[NH+]=C,*C(=O)C(C#N)=[N+]([CH2-])C
3993,4102,dipole_change,*OC(=O)[C-](C)[NH+]=C,*C(=O)C(C#N)=[N+]([CH2-])C
4101,4102,dipole_change,*C(=O)C(C#N)=[N+]([CH2-])C,*C(=O)C(C#N)=[N+]([CH2-])C
4101,4399,dipole_change,*C(C#N)=[N+]([CH2-])C,*[C-](C(C)=O)[N+](=C)C
4102,4399,dipole_change,*C(C#N)=[N+]([CH2-])C,*[C-](C(C)=O)[N+](=C)C
3991,4100,dipole_change,*OC(=O)[C-](C)[NH+]=C,*C(=O)C(C#N)=[N+]([CH2-])C
4100,4401,dipole_change,*C(C#N)=[N+]([CH2-])C,*[C-](C(C)=O)[N+](=C)C
3992,4103,dipole_change,*OC(=O)[C-](C)[NH+]=C,*C(=O)C(C#N)=[N+]([CH2-])C
4103,4400,dipole_change,*C(C#N)=[N+]([CH2-])C,*[C-](C(C)=O)[N+](=C)C
4335,4336,dipole_change,*c1ccccc1,*c1ccccc1
4335,5195,dipole_change,*C#N,*c1ccccc1
4335,5196,dipole_change,*C#N,*c1ccccc1
4336,5195,dipole_change,*C#N,*c1ccccc1
4336,5196,dipole_change,*C#N,*c1ccccc1
5195,5196,dipole_change,*[N+]#C,*[N+]#C
4333,5194,dipole_change,*C#N,*c1ccccc1
4355,4404,dipole_change,*C#[N+][CH-]C(=O)NC,*C=[O+][CH-]C(=O)OC
4355,4405,dipole_change,*C#[N+][CH-]C(=O)NC,*C=[O+][CH-]C(=O)OC
4355,4653,dipole_change,*[N+]#CC(C)=O,*[NH+]=CC(=O)OC
4355,4654,dipole_change,*[N+]#CC(C)=O,*[NH+]=CC(=O)OC
4355,4952,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4355,4953,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4404,4405,dipole_change,*[CH-][O+]=CC(C)=O,*[CH-][O+]=CC(C)=O
4404,4653,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4404,4654,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4405,4653,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4405,4654,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4653,4654,dipole_change,*NC,*NC
4653,4952,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4653,4953,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4654,4952,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4654,4953,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4952,4953,dipole_change,*C=[O+][CH-]C(=O)NC,*C=[O+][CH-]C(=O)NC
5169,5171,dipole_change,*[CH-]c1ccccc1,*[CH-]c1ccccc1
4267,4269,dipole_change,*C#[N+][C-](C)C#N,*C#[N+][C-](C)C#N
4267,4307,dipole_change,*[C-](C)[N+]#CC(=O)OC,*C=[NH+][C-](C)C(=O)NC
4267,4308,dipole_change,*[C-](C)[N+]#CC(=O)OC,*C=[NH+][C-](C)C(=O)NC
4267,4321,dipole_change,*[C-](C)[N+]#CC(=O)OC,*[CH-][NH+]=C(C)C(=O)NC
4267,4721,dipole_change,*C#[N+][C-](C)C#N,*C(C#N)=[N+](C)[CH-]C#N
4267,4722,dipole_change,*C#[N+][C-](C)C#N,*C(C#N)=[N+](C)[CH-]C#N
4267,4930,dipole_change,*[C-](C)C#N,*[C-](C#N)C(=O)NC
4267,4931,dipole_change,*[C-](C)C#N,*[C-](C#N)C(=O)NC
4267,5049,dipole_change,*[C-](C)C#N,*[C-](C(C)=O)C(C)=O
4267,5050,dipole_change,*[C-](C)C#N,*[C-](C(C)=O)C(C)=O
4269,4307,dipole_change,*[C-](C)[N+]#CC(=O)OC,*C=[NH+][C-](C)C(=O)NC
4269,4308,dipole_change,*[C-](C)[N+]#CC(=O)OC,*C=[NH+][C-](C)C(=O)NC
4269,4321,dipole_change,*[C-](C)[N+]#CC(=O)OC,*[CH-][NH+]=C(C)C(=O)NC
4269,4721,dipole_change,*C#[N+][C-](C)C#N,*C(C#N)=[N+](C)[CH-]C#N
4269,4722,dipole_change,*C#[N+][C-](C)C#N,*C(C#N)=[N+](C)[CH-]C#N
4269,4930,dipole_change,*[C-](C)C#N,*[C-](C#N)C(=O)NC
4269,4931,dipole_change,*[C-](C)C#N,*[C-](C#N)C(=O)NC
4269,5049,dipole_change,*[C-](C)C#N,*[C-](C(C)=O)C(C)=O
4269,5050,dipole_change,*[C-](C)C#N,*[C-](C(C)=O)C(C)=O
4307,4308,dipole_change,*C=[NH+][C-](C)C(=O)NC,*C=[NH+][C-](C)C(=O)NC
4307,4321,dipole_change,*C=[NH+][C-](C)C(=O)NC,*[CH-][NH+]=C(C)C(=O)NC
4307,4684,dipole_change,*[C-](C)[NH+]=CC#N,*[CH-][N+](C)=C(C#N)C#N
4307,4685,dipole_change,*[C-](C)[NH+]=CC#N,*[CH-][N+](C)=C(C#N)C#N
4307,4707,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([N+]#CC#N)C(C)=O
4307,4799,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([O+]=CC#N)C(C)=O
4307,4800,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([O+]=CC#N)C(C)=O
4308,4321,dipole_change,*C=[NH+][C-](C)C(=O)NC,*[CH-][NH+]=C(C)C(=O)NC
4308,4684,dipole_change,*[C-](C)[NH+]=CC#N,*[CH-][N+](C)=C(C#N)C#N
4308,4685,dipole_change,*[C-](C)[NH+]=CC#N,*[CH-][N+](C)=C(C#N)C#N
4308,4707,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([N+]#CC#N)C(C)=O
4308,4799,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([O+]=CC#N)C(C)=O
4308,4800,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([O+]=CC#N)C(C)=O
4321,4684,dipole_change,*C(C)=[NH+][CH-]C#N,*[CH-][N+](C)=C(C#N)C#N
4321,4685,dipole_change,*C(C)=[NH+][CH-]C#N,*[CH-][N+](C)=C(C#N)C#N
4321,4707,dipole_change,*C(C)=[NH+][CH-]C#N,*[C-]([N+]#CC#N)C(C)=O
4321,4799,dipole_change,*C(C)=[NH+][CH-]C#N,*[C-]([O+]=CC#N)C(C)=O
4321,4800,dipole_change,*C(C)=[NH+][CH-]C#N,*[C-]([O+]=CC#N)C(C)=O
4684,4685,dipole_change,*C,*C
4684,4707,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([N+]#CC#N)C(C)=O
4684,4799,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([O+]=CC#N)C(C)=O
4684,4800,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([O+]=CC#N)C(C)=O
4685,4707,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([N+]#CC#N)C(C)=O
4685,4799,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([O+]=CC#N)C(C)=O
4685,4800,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([O+]=CC#N)C(C)=O
4707,4799,dipole_change,*[C-]([N+]#CC#N)C(C)=O,*[C-]([O+]=CC#N)C(C)=O
4707,4800,dipole_change,*[C-]([N+]#CC#N)C(C)=O,*[C-]([O+]=CC#N)C(C)=O
4707,4966,dipole_change,*C(C)=O,*C(=O)OC
4707,4967,dipole_change,*C(C)=O,*C(=O)OC
4721,4722,dipole_change,*C,*C
4770,4771,dipole_change,*C#N,*C#N
4770,4947,dipole_change,*[C-](C#N)[O+]=CC#N,*[CH-][O+]=C(C)C(C)=O
4770,4949,dipole_change,*[C-](C#N)[O+]=CC#N,*[CH-][O+]=C(C)C(C)=O
4770,5037,dipole_change,*[C-](C#N)[O+]=CC#N,*C=[N+](C)[C-](C#N)C#N
4770,5040,dipole_change,*[C-](C#N)[O+]=CC#N,*C=[N+](C)[C-](C#N)C#N
4770,5547,dipole_change,*[O+]=CC#N,*[O+]=Cc1ccccc1
4770,5549,dipole_change,*[O+]=CC#N,*[O+]=Cc1ccccc1
4771,4947,dipole_change,*[C-](C#N)[O+]=CC#N,*[CH-][O+]=C(C)C(C)=O
4771,4949,dipole_change,*[C-](C#N)[O+]=CC#N,*[CH-][O+]=C(C)C(C)=O
4771,5037,dipole_change,*[C-](C#N)[O+]=CC#N,*C=[N+](C)[C-](C#N)C#N
4771,5040,dipole_change,*[C-](C#N)[O+]=CC#N,*C=[N+](C)[C-](C#N)C#N
4771,5547,dipole_change,*[O+]=CC#N,*[O+]=Cc1ccccc1
4771,5549,dipole_change,*[O+]=CC#N,*[O+]=Cc1ccccc1
4799,4800,dipole_change,*[C-]([O+]=CC#N)C(C)=O,*[C-]([O+]=CC#N)C(C)=O
4930,4931,dipole_change,*[N+]#CC(=O)OC,*[N+]#CC(=O)OC
4930,5049,dipole_change,*[C-](C#N)C(=O)NC,*[C-](C(C)=O)C(C)=O
4930,5050,dipole_change,*[C-](C#N)C(=O)NC,*[C-](C(C)=O)C(C)=O
4931,5049,dipole_change,*[C-](C#N)C(=O)NC,*[C-](C(C)=O)C(C)=O
4931,5050,dipole_change,*[C-](C#N)C(=O)NC,*[C-](C(C)=O)C(C)=O
4947,4949,dipole_change,*C,*C
4947,5037,dipole_change,*[CH-][O+]=C(C)C(C)=O,*C=[N+](C)[C-](C#N)C#N
4947,5040,dipole_change,*[CH-][O+]=C(C)C(C)=O,*C=[N+](C)[C-](C#N)C#N
4947,5168,dipole_change,*[O+]=C(C)C(C)=O,*[N+]#Cc1ccccc1
4947,5170,dipole_change,*[O+]=C(C)C(C)=O,*[N+]#Cc1ccccc1
4949,5037,dipole_change,*[CH-][O+]=C(C)C(C)=O,*C=[N+](C)[C-](C#N)C#N
4949,5040,dipole_change,*[CH-][O+]=C(C)C(C)=O,*C=[N+](C)[C-](C#N)C#N
4949,5168,dipole_change,*[O+]=C(C)C(C)=O,*[N+]#Cc1ccccc1
4949,5170,dipole_change,*[O+]=C(C)C(C)=O,*[N+]#Cc1ccccc1
4966,4967,dipole_change,*C(=O)NC,*C(=O)NC
5037,5040,dipole_change,*C,*C
5037,5377,dipole_change,*[C-](C#N)C#N,*[C-](C)C(=O)NC
5037,5380,dipole_change,*[C-](C#N)C#N,*[C-](C)C(=O)NC
5040,5377,dipole_change,*[C-](C#N)C#N,*[C-](C)C(=O)NC
5040,5380,dipole_change,*[C-](C#N)C#N,*[C-](C)C(=O)NC
5049,5050,dipole_change,*C,*C
5049,5284,dipole_change,*[N+]#CC(=O)OC,*[N+]#Cc1ccccc1
5049,5285,dipole_change,*[N+]#CC(=O)OC,*[N+]#Cc1ccccc1
5050,5284,dipole_change,*[N+]#CC(=O)OC,*[N+]#Cc1ccccc1
5050,5285,dipole_change,*[N+]#CC(=O)OC,*[N+]#Cc1ccccc1
5168,5170,dipole_change,*[CH-]c1ccccc1,*[CH-]c1ccccc1
5168,5284,dipole_change,*[CH-]c1ccccc1,*[C-](C(C)=O)C(C)=O
5168,5285,dipole_change,*[CH-]c1ccccc1,*[C-](C(C)=O)C(C)=O
5168,5381,dipole_change,*[CH-]c1ccccc1,*[C-](C)c1ccccc1
5168,5384,dipole_change,*[CH-]c1ccccc1,*[C-](C)c1ccccc1
5170,5284,dipole_change,*[CH-]c1ccccc1,*[C-](C(C)=O)C(C)=O
5170,5285,dipole_change,*[CH-]c1ccccc1,*[C-](C(C)=O)C(C)=O
5170,5381,dipole_change,*[CH-]c1ccccc1,*[C-](C)c1ccccc1
5170,5384,dipole_change,*[CH-]c1ccccc1,*[C-](C)c1ccccc1
5284,5285,dipole_change,*c1ccccc1,*c1ccccc1
5284,5381,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5284,5384,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5285,5381,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5285,5384,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5351,5352,dipole_change,*c1ccccc1,*c1ccccc1
5351,5751,dipole_change,*C,*C(=O)OC
5351,5753,dipole_change,*C,*C(=O)OC
5352,5751,dipole_change,*C,*C(=O)OC
5352,5753,dipole_change,*C,*C(=O)OC
5377,5380,dipole_change,*c1ccccc1,*c1ccccc1
5381,5384,dipole_change,*[C-](C)c1ccccc1,*[C-](C)c1ccccc1
5402,5403,dipole_change,*C(=O)NC,*C(=O)NC
5402,5459,dipole_change,*[N+]#CC(=O)NC,*[NH+]=CC(=O)NC
5402,5460,dipole_change,*[N+]#CC(=O)NC,*[NH+]=CC(=O)NC
5403,5459,dipole_change,*[N+]#CC(=O)NC,*[NH+]=CC(=O)NC
5403,5460,dipole_change,*[N+]#CC(=O)NC,*[NH+]=CC(=O)NC
5411,5412,dipole_change,*C,*C
5411,5432,dipole_change,*C(=O)NC,*C(=O)OC
5411,5433,dipole_change,*C(=O)NC,*C(=O)OC
5412,5432,dipole_change,*C(=O)NC,*C(=O)OC
5412,5433,dipole_change,*C(=O)NC,*C(=O)OC
5432,5433,dipole_change,*C,*C
5459,5460,dipole_change,*C(=O)NC,*C(=O)NC
5478,5481,dipole_change,*[N+](C)=CC(=O)OC,*[N+](C)=CC(=O)OC
5478,5670,dipole_change,*C(=O)OC,*c1ccccc1
5478,5672,dipole_change,*C(=O)OC,*c1ccccc1
5481,5670,dipole_change,*C(=O)OC,*c1ccccc1
5481,5672,dipole_change,*C(=O)OC,*c1ccccc1
5547,5549,dipole_change,*[O+]=Cc1ccccc1,*[O+]=Cc1ccccc1
5662,5663,dipole_change,*c1ccccc1,*c1ccccc1
5670,5672,dipole_change,*C,*C
5751,5753,dipole_change,*C(=O)OC,*C(=O)OC
5771,5774,dipole_change,*[CH-]c1ccccc1,*[CH-]c1ccccc1
5831,5833,dipole_change,*c1ccccc1,*c1ccccc1
3782,3783,dipole_change,*C,*C
3673,3674,dipole_change,*[N-]C,*[N-]C
4344,4347,dipole_change,*C(C)=O,*C(C)=O
4344,4361,dipole_change,*C(=O)[N-][N+]#CC(C)=O,*C(=O)C#[N+][N-]C(C)=O
4344,4364,dipole_change,*C(=O)[N-][N+]#CC(C)=O,*C(=O)C#[N+][N-]C(C)=O
4344,4374,dipole_change,*C#[N+][N-]C(=O)NC,*C=[O+][N-]C(=O)OC
4344,4644,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4344,4934,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4344,4935,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4347,4361,dipole_change,*C(=O)[N-][N+]#CC(C)=O,*C(=O)C#[N+][N-]C(C)=O
4347,4364,dipole_change,*C(=O)[N-][N+]#CC(C)=O,*C(=O)C#[N+][N-]C(C)=O
4347,4374,dipole_change,*C#[N+][N-]C(=O)NC,*C=[O+][N-]C(=O)OC
4347,4644,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4347,4934,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4347,4935,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4361,4364,dipole_change,*C#[N+][N-]C(C)=O,*C#[N+][N-]C(C)=O
4361,4374,dipole_change,*[N-][N+]#CC(=O)NC,*C=[O+][N-]C(=O)OC
4361,4644,dipole_change,*C#[N+][N-]C(C)=O,*C=[O+][N-]C(=O)OC
4364,4374,dipole_change,*[N-][N+]#CC(=O)NC,*C=[O+][N-]C(=O)OC
4364,4644,dipole_change,*C#[N+][N-]C(C)=O,*C=[O+][N-]C(=O)OC
4374,4644,dipole_change,*[O+]=CC(C)=O,*[O+]=CC(=O)NC
4934,4935,dipole_change,*c1ccccc1,*c1ccccc1
4934,5234,dipole_change,*[N-]C(=O)NC,*[N-]c1ccccc1
4934,5236,dipole_change,*[N-]C(=O)NC,*[N-]c1ccccc1
4935,5234,dipole_change,*[N-]C(=O)NC,*[N-]c1ccccc1
4935,5236,dipole_change,*[N-]C(=O)NC,*[N-]c1ccccc1
5234,5236,dipole_change,*c1ccccc1,*c1ccccc1
4357,4402,dipole_change,*C#[N+][CH-]C(=O)NC,*C=[O+][CH-]C(=O)OC
4357,4403,dipole_change,*C#[N+][CH-]C(=O)NC,*C=[O+][CH-]C(=O)OC
4357,4652,dipole_change,*[N+]#CC(C)=O,*[NH+]=CC(=O)OC
4357,4655,dipole_change,*[N+]#CC(C)=O,*[NH+]=CC(=O)OC
4357,4954,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4357,4955,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4402,4403,dipole_change,*[CH-][O+]=CC(C)=O,*[CH-][O+]=CC(C)=O
4402,4652,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4402,4655,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4403,4652,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4403,4655,dipole_change,*[CH-][O+]=CC(C)=O,*C=[NH+][CH-]C(=O)NC
4652,4655,dipole_change,*NC,*NC
4652,4954,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4652,4955,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4655,4954,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4655,4955,dipole_change,*[NH+]=CC(=O)OC,*[O+]=Cc1ccccc1
4954,4955,dipole_change,*C=[O+][CH-]C(=O)NC,*C=[O+][CH-]C(=O)NC
4270,4306,dipole_change,*[C-](C)[N+]#CC(=O)OC,*C=[NH+][C-](C)C(=O)NC
4270,4319,dipole_change,*[C-](C)[N+]#CC(=O)OC,*[CH-][NH+]=C(C)C(=O)NC
4270,4723,dipole_change,*C#[N+][C-](C)C#N,*C(C#N)=[N+](C)[CH-]C#N
4270,4929,dipole_change,*[C-](C)C#N,*[C-](C#N)C(=O)NC
4270,5052,dipole_change,*[C-](C)C#N,*[C-](C(C)=O)C(C)=O
4306,4319,dipole_change,*C=[NH+][C-](C)C(=O)NC,*[CH-][NH+]=C(C)C(=O)NC
4306,4686,dipole_change,*[C-](C)[NH+]=CC#N,*[CH-][N+](C)=C(C#N)C#N
4306,4797,dipole_change,*[C-](C)[NH+]=CC#N,*[C-]([O+]=CC#N)C(C)=O
4319,4686,dipole_change,*C(C)=[NH+][CH-]C#N,*[CH-][N+](C)=C(C#N)C#N
4319,4797,dipole_change,*C(C)=[NH+][CH-]C#N,*[C-]([O+]=CC#N)C(C)=O
4686,4797,dipole_change,*[CH-][N+](C)=C(C#N)C#N,*[C-]([O+]=CC#N)C(C)=O
4769,4946,dipole_change,*[C-](C#N)[O+]=CC#N,*[CH-][O+]=C(C)C(C)=O
4769,5038,dipole_change,*[C-](C#N)[O+]=CC#N,*C=[N+](C)[C-](C#N)C#N
4769,5546,dipole_change,*[O+]=CC#N,*[O+]=Cc1ccccc1
4929,5052,dipole_change,*[C-](C#N)C(=O)NC,*[C-](C(C)=O)C(C)=O
4946,5038,dipole_change,*[CH-][O+]=C(C)C(C)=O,*C=[N+](C)[C-](C#N)C#N
5038,5379,dipole_change,*[C-](C#N)C#N,*[C-](C)C(=O)NC
5052,5286,dipole_change,*[N+]#CC(=O)OC,*[N+]#Cc1ccccc1
5286,5383,dipole_change,*[C-](C(C)=O)C(C)=O,*[C-](C)c1ccccc1
5353,5750,dipole_change,*C,*C(=O)OC
5401,5461,dipole_change,*[N+]#CC(=O)NC,*[NH+]=CC(=O)NC
5409,5431,dipole_change,*C(=O)NC,*C(=O)OC
5479,5673,dipole_change,*C(=O)OC,*c1ccccc1
4346,4363,dipole_change,*C(=O)[N-][N+]#CC(C)=O,*C(=O)C#[N+][N-]C(C)=O
4346,4375,dipole_change,*C#[N+][N-]C(=O)NC,*C=[O+][N-]C(=O)OC
4346,4418,dipole_change,*C#[N+][N-]C(=O)NC,*[N-][O+]=CC(=O)OC
4346,4645,dipole_change,*[N-][N+]#CC(C)=O,*C=[O+][N-]C(=O)OC
4346,4936,dipole_change,*[N+]#CC(C)=O,*[O+]=Cc1ccccc1
4363,4375,dipole_change,*[N-][N+]#CC(=O)NC,*C=[O+][N-]C(=O)OC
4363,4418,dipole_change,*[N-][N+]#CC(=O)NC,*[N-][O+]=CC(=O)OC
4363,4645,dipole_change,*C#[N+][N-]C(C)=O,*C=[O+][N-]C(=O)OC
4375,4418,dipole_change,*C(=O)[N-][O+]=CC(C)=O,*C(=O)C=[O+][N-]C(C)=O
4375,4645,dipole_change,*[O+]=CC(C)=O,*[O+]=CC(=O)NC
4418,4645,dipole_change,*C=[O+][N-]C(C)=O,*[N-][O+]=CC(=O)NC
4936,5233,dipole_change,*[N-]C(=O)NC,*[N-]c1ccccc1
3939,3942,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C)c(=O)o1
3939,3966,dipole_change,*c1[nH+][c-](C)c(=O)o1,*C(C)=[O+][C-](C)C#N
3939,3968,dipole_change,*c1[nH+][c-](C)c(=O)o1,*C(C)=[O+][C-](C)C#N
3939,4047,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
3939,4050,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
3939,4052,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C#N)c(=O)o1
3939,4054,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C#N)c(=O)o1
3939,4251,dipole_change,*c1[nH+][c-](C)c(=O)o1,*C(=[NH+][C-](C)C)C(C)=O
3939,4620,dipole_change,*C,*C(=O)OC
3939,4621,dipole_change,*C,*C(=O)OC
3939,4872,dipole_change,*C,*c1ccccc1
3939,4873,dipole_change,*C,*c1ccccc1
3942,3966,dipole_change,*c1[nH+][c-](C)c(=O)o1,*C(C)=[O+][C-](C)C#N
3942,3968,dipole_change,*c1[nH+][c-](C)c(=O)o1,*C(C)=[O+][C-](C)C#N
3942,4047,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
3942,4050,dipole_change,*c1[nH+][c-](C)c(=O)o1,*[c-]1[o+]c(C#N)oc1=O
3942,4052,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C#N)c(=O)o1
3942,4054,dipole_change,*c1[nH+][c-](C)c(=O)o1,*c1[nH+][c-](C#N)c(=O)o1
3942,4251,dipole_change,*c1[nH+][c-](C)c(=O)o1,*C(=[NH+][C-](C)C)C(C)=O
3942,4620,dipole_change,*C,*C(=O)OC
3942,4621,dipole_change,*C,*C(=O)OC
3942,4872,dipole_change,*C,*c1ccccc1
3942,4873,dipole_change,*C,*c1ccccc1
3966,3968,dipole_change,*C(C)=[O+][C-](C)C#N,*C(C)=[O+][C-](C)C#N
3966,4047,dipole_change,*C(C)=[O+][C-](C)C#N,*[c-]1[o+]c(C#N)oc1=O
3966,4050,dipole_change,*C(C)=[O+][C-](C)C#N,*[c-]1[o+]c(C#N)oc1=O
3966,4052,dipole_change,*C(C)=[O+][C-](C)C#N,*c1[nH+][c-](C#N)c(=O)o1
3966,4054,dipole_change,*C(C)=[O+][C-](C)C#N,*c1[nH+][c-](C#N)c(=O)o1
3966,4155,dipole_change,*[C-](C)[O+]=C(C)C,*[C-](C)[NH+]=C(C#N)C#N
3966,4157,dipole_change,*[C-](C)[O+]=C(C)C,*[C-](C)[NH+]=C(C#N)C#N
3966,4251,dipole_change,*C(C)=[O+][C-](C)C#N,*C(=[NH+][C-](C)C)C(C)=O
3966,4327,dipole_change,*[C-](C)[O+]=C(C)C,*[C-]([NH+]=C(C)C)C(C)=O
3966,4328,dipole_change,*[C-](C)[O+]=C(C)C,*[C-]([NH+]=C(C)C)C(C)=O
3966,4788,dipole_change,*[O+]=C(C)C,*[O+]=C(C(C)=O)C(C)=O
3966,4790,dipole_change,*[O+]=C(C)C,*[O+]=C(C(C)=O)C(C)=O
3968,4047,dipole_change,*C(C)=[O+][C-](C)C#N,*[c-]1[o+]c(C#N)oc1=O
3968,4050,dipole_change,*C(C)=[O+][C-](C)C#N,*[c-]1[o+]c(C#N)oc1=O
3968,4052,dipole_change,*C(C)=[O+][C-](C)C#N,*c1[nH+][c-](C#N)c(=O)o1
3968,4054,dipole_change,*C(C)=[O+][C-](C)C#N,*c1[nH+][c-](C#N)c(=O)o1
3968,4155,dipole_change,*[C-](C)[O+]=C(C)C,*[C-](C)[NH+]=C(C#N)C#N
3968,4157,dipole_change,*[C-](C)[O+]=C(C)C,*[C-](C)[NH+]=C(C#N)C#N
3968,4251,dipole_change,*C(C)=[O+][C-](C)C#N,*C(=[NH+][C-](C)C)C(C)=O
3968,4327,dipole_change,*[C-](C)[O+]=C(C)C,*[C-]([NH+]=C(C)C)C(C)=O
3968,4328,dipole_change,*[C-](C)[O+]=C(C)C,*[C-]([NH+]=C(C)C)C(C)=O
3968,4788,dipole_change,*[O+]=C(C)C,*[O+]=C(C(C)=O)C(C)=O
3968,4790,dipole_change,*[O+]=C(C)C,*[O+]=C(C(C)=O)C(C)=O
4047,4050,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*[c-]1[o+]c(C#N)oc1=O
4047,4052,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*c1[nH+][c-](C#N)c(=O)o1
4047,4054,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*c1[nH+][c-](C#N)c(=O)o1
4047,4155,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-](C)[NH+]=C(C#N)C#N
4047,4157,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-](C)[NH+]=C(C#N)C#N
4047,4251,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*C(=[NH+][C-](C)C)C(C)=O
4047,4327,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-]([NH+]=C(C)C)C(C)=O
4047,4328,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-]([NH+]=C(C)C)C(C)=O
4047,4717,dipole_change,*C,*C(=O)NC
4047,4720,dipole_change,*C,*C(=O)NC
4050,4052,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*c1[nH+][c-](C#N)c(=O)o1
4050,4054,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*c1[nH+][c-](C#N)c(=O)o1
4050,4155,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-](C)[NH+]=C(C#N)C#N
4050,4157,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-](C)[NH+]=C(C#N)C#N
4050,4251,dipole_change,*[c-]1[o+]c(C#N)oc1=O,*C(=[NH+][C-](C)C)C(C)=O
4050,4327,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-]([NH+]=C(C)C)C(C)=O
4050,4328,dipole_change,*c1oc(=O)[c-](C)[o+]1,*[C-]([NH+]=C(C)C)C(C)=O
4050,4717,dipole_change,*C,*C(=O)NC
4050,4720,dipole_change,*C,*C(=O)NC
4052,4054,dipole_change,*C,*C
4052,4155,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[C-](C)[NH+]=C(C#N)C#N
4052,4157,dipole_change,*[c-]1[nH+]c(C)oc1=O,*[C-](C)[NH+]=C(C#N)C#N
