rxn_id,ts_file,n_atoms,n_f1,n_f2,rel1_file,rel2_file,formed_d1,formed_d2
2743,TS_ts_guess__0XRqr_template_4-7_8-24.xyz,60,32,28,r1_C10H14N4O4.xyz,r0_C13H11N3O.xyz,2.5165744350207477,2.272205601744701
2744,TS_ts_guess_-NpNP2_template_4-7_8-24.xyz,60,32,28,r1_C10H14N4O4.xyz,r0_C13H11N3O.xyz,2.4441919538776005,2.6068181856623602
2749,TS_ts_guess_HsZPj1_template_4-13_6-12.xyz,52,19,33,r0_C7H7N3O2.xyz,r1_C13F6H11NO2.xyz,2.2672423753538125,2.534147255271485
2750,TS_ts_guess_PTFDIW_template_4-13_6-12.xyz,52,19,33,r0_C7H7N3O2.xyz,r1_C13F6H11NO2.xyz,2.1376270540250926,2.9080433595288775
2751,TS_ts_guess_YJrrEG_template_16-28_17-18.xyz,61,33,28,r0_C13H15N3O2.xyz,r1_C12H11NO4.xyz,2.0735758587281055,2.5739955000349166
2752,TS_ts_guess_PNXX7C_template_16-26_17-18.xyz,61,33,28,r0_C13H15N3O2.xyz,r1_C12H11NO4.xyz,2.4311829847422013,2.1934969990861624
2755,TS_ts_guess_wHRjJI_template_4-32_10-20.xyz,63,36,27,r0_C14H16N2O4.xyz,r1_C13H12O2.xyz,2.6502343436005806,2.5387503134022453
2757,TS_ts_guess_5Aaqu4_template_13-26_14-15.xyz,61,33,28,r0_BrC12H18NO.xyz,r1_C9H13N3O3.xyz,2.3550917578939465,2.4892030042364963
2758,TS_4R4jeL_hl_ad_13-21_14-15.xyz,61,33,28,r0_BrC12H18NO.xyz,r1_C9H13N3O3.xyz,2.3722015259037326,2.6067646317609876
2759,TS_ts_guess_adDrk__template_4-25_7-18.xyz,63,35,28,r0_C13H17N3O2.xyz,r1_C10H12O6.xyz,2.336358289261302,2.911904584185409
2760,TS_ts_guess_seNrpt_template_4-27_7-18.xyz,63,35,28,r0_C13H17N3O2.xyz,r1_C10H12O6.xyz,2.4763314056280916,2.243866959737141
2761,TS_ts_guess_-tYQGK_template_4-32_9-20.xyz,66,35,31,r0_C14H15N3O3.xyz,r1_C14H16O.xyz,2.517427542174749,2.444647914813092
2762,TS_ts_guess_a2Qd6D_template_4-28_9-20.xyz,66,35,31,r0_C14H15N3O3.xyz,r1_C14H16O.xyz,2.5198451067674776,2.3624093151060848
2763,TS_ts_guess_g7mMFa_template_4-14_8-13.xyz,60,20,40,r1_C7H7N3O3.xyz,r0_C18ClH19O2.xyz,2.74694731265454,2.2729444936689513
2764,TS_ts_guess_cn2yng_template_4-14_8-13.xyz,60,20,40,r1_C7H7N3O3.xyz,r0_C18ClH19O2.xyz,2.7439847824104273,2.318757458769676
2765,TS_ts_guess_L7X4Qb_template_4-5_6-17.xyz,51,30,21,r0_C9H15N3O3.xyz,r1_Br2C9H9N.xyz,2.1913974823842435,2.7269399698013155
2766,TS_ts_guess_IHUH6C_template_4-5_6-17.xyz,51,30,21,r0_C9H15N3O3.xyz,r1_Br2C9H9N.xyz,2.48639039293913,2.6508792707514988
2768,TS_ts_guess_l5ZSv2_template_4-16_9-15.xyz,54,28,26,r0_C9H13NO5.xyz,r1_BrC10F2H11O2.xyz,2.5175058835482385,2.7111720054987294
2769,TS_ts_guess_fSJP9z_template_4-24_10-12.xyz,59,23,36,r1_BrC9H11O2.xyz,r0_C15H17NO3.xyz,2.5176902374001453,2.327418498916772
2771,TS_ts_guess_NJpP3n_template_4-26_10-20.xyz,55,37,18,r1_C15H17NO4.xyz,r0_C6Cl2H6O4.xyz,2.088473244693357,2.627230412373456
2772,TS_ts_guess_HzZONA_template_4-11_6-10.xyz,68,18,50,r1_C6H8N2O2.xyz,r0_C26H24.xyz,2.3040809387258947,2.836124312455292
2773,TS_ts_guess_q2oUT5_template_4-11_6-10.xyz,68,18,50,r1_C6H8N2O2.xyz,r0_C26H24.xyz,2.3784419190932535,2.642281767071786
2774,TS_ts_guess_LGmnwq_template_18-28_19-20.xyz,62,37,25,r0_C16Cl2H17NO.xyz,r1_C8H13NO3.xyz,2.401850454358056,2.5283397919188
2775,TS_ts_guess_oWHxGs_template_18-26_19-20.xyz,62,37,25,r0_C16Cl2H17NO.xyz,r1_C8H13NO3.xyz,2.431745257176417,2.3480303721417233
2776,TS_ts_guess_YU789Q_template_2-16_8-15.xyz,53,23,30,r0_C11H8N2O2.xyz,r1_BrC14F2H13.xyz,2.362334949091682,2.14262997367721
2777,TS_ts_guess_xiRVuM_template_2-16_8-15.xyz,53,23,30,r0_C11H8N2O2.xyz,r1_BrC14F2H13.xyz,2.1847011763854574,2.256168316017225
2778,TS_ts_guess_Pg1VYX_template_4-7_8-23.xyz,64,31,33,r1_C10H14N4O3.xyz,r0_C13ClH17O2.xyz,2.642416819012474,2.373679352166166
2779,TS_ts_guess_gMAI7l_template_4-7_8-23.xyz,64,31,33,r1_C10H14N4O3.xyz,r0_C13ClH17O2.xyz,2.303496221420821,2.4816105085407743
2782,TS_ts_guess_4Pxn8T_template_4-13_6-12.xyz,56,17,39,r0_C6H5N3O3.xyz,r1_C14F3H17O5.xyz,2.144917822994622,2.3762125027236096
2783,TS_ts_guess_M87aTO_template_4-13_6-12.xyz,56,17,39,r0_C6H5N3O3.xyz,r1_C14F3H17O5.xyz,2.1852041099403046,2.3723479831803767
2784,TS_ts_guess_oRdcbb_template_4-16_7-15.xyz,49,28,21,r0_C9H13NO5.xyz,r1_Br2C9H9N.xyz,2.4871917528610457,2.3075548705935467
2785,TS_ts_guess_d62-qS_template_4-16_7-15.xyz,49,28,21,r0_C9H13NO5.xyz,r1_Br2C9H9N.xyz,2.2653071537873184,2.564587360843846
2786,TS_ts_guess_ZULs36_template_3-34_8-21.xyz,60,37,23,r0_C18H16O3.xyz,r1_C12ClH9O.xyz,2.5806493505705106,2.441722443604105
2787,TS_ts_guess_7MGAL0_template_3-34_8-21.xyz,60,37,23,r0_C18H16O3.xyz,r1_C12ClH9O.xyz,2.5511537640252104,2.455831320876904
2788,TS_ts_guess_w8UznA_template_3-33_8-21.xyz,60,37,23,r0_C18H16O3.xyz,r1_C12ClH9O.xyz,2.3687117856125934,2.527828714292169
2789,TS_ts_guess_rxl-yY_template_3-28_8-21.xyz,60,37,23,r0_C18H16O3.xyz,r1_C12ClH9O.xyz,2.571363264729431,2.364755239258389
2790,TS_ts_guess_vERfqT_template_4-31_12-21.xyz,60,36,24,r0_C14H15NO6.xyz,r1_C9F3H11O.xyz,2.562516309040783,2.4810991762926364
2791,TS_ts_guess_lG6apn_template_4-29_12-21.xyz,60,36,24,r0_C14H15NO6.xyz,r1_C9F3H11O.xyz,2.4536425398578334,2.6560696137337967
2792,TS_ts_guess_nWYTj6_template_11-17_12-13.xyz,56,27,29,r0_Br2C10H14O.xyz,r1_C12H15NO.xyz,2.4998773777127554,2.4070954639565083
2793,TS_ts_guess_CqkyZ2_template_11-25_12-13.xyz,56,27,29,r0_Br2C10H14O.xyz,r1_C12H15NO.xyz,2.3339991218078895,2.5872666421534523
2794,TS_ts_guess_xQNChm_template_19-29_20-21.xyz,54,32,22,r0_C12F7H11O2.xyz,r1_C10H9NO2.xyz,2.3685651624137347,2.4705194242102206
2795,TS_ts_guess_ot-z84_template_19-24_20-21.xyz,54,32,22,r0_C12F7H11O2.xyz,r1_C10H9NO2.xyz,2.7193653060043257,2.1041747896265655
2796,TS_ts_guess_5N8tAA_template_4-17_7-16.xyz,61,31,30,r0_C9H15N3O4.xyz,r1_C14Cl2H14.xyz,2.3440849424455585,2.487800616006033
2797,TS_ts_guess_FevA7J_template_4-17_7-16.xyz,61,31,30,r0_C9H15N3O4.xyz,r1_C14Cl2H14.xyz,2.4439826819558284,2.4085571129205143
2798,TS_ts_guess_axX98n_template_19-31_20-21.xyz,58,40,18,r0_C14ClH19N2O4.xyz,r1_C9H5N3O.xyz,2.2843861330563184,2.50000000288
2799,TS_ts_guess_Dstv5q_template_19-25_20-21.xyz,58,40,18,r0_C14ClH19N2O4.xyz,r1_C9H5N3O.xyz,2.46446464141809,2.353777951018319
2800,TS_ts_guess_hOBzj4_template_4-25_6-16.xyz,52,28,24,r1_C12H12O4.xyz,r0_C8F6H6O4.xyz,2.4610514413559095,3.07895650508415
2801,TS_ts_guess_Sj5x4g_template_4-24_11-13.xyz,64,26,38,r1_C7H13N3O3.xyz,r0_C18H16O4.xyz,2.6342631534074195,1.876980125360948
2802,TS_ts_guess_-bZFOj_template_4-35_12-19.xyz,61,32,29,r0_C13H13N3O3.xyz,r1_C14H12O3.xyz,2.1437593378222286,2.6947768425047745
2803,TS_ts_guess_u05wj9_template_4-29_12-19.xyz,61,32,29,r0_C13H13N3O3.xyz,r1_C14H12O3.xyz,2.2949553706771724,2.2695413566181166
2804,TS_ts_guess_8D1vqm_template_4-35_12-19.xyz,61,32,29,r0_C13H13N3O3.xyz,r1_C14H12O3.xyz,2.2738258619340224,2.51520527215971
2805,TS_ts_guess_p6EWVw_template_4-31_12-19.xyz,61,32,29,r0_C13H13N3O3.xyz,r1_C14H12O3.xyz,2.257688266014598,2.4638891516868204
2806,TS_ts_guess_bIbX34_template_4-14_8-13.xyz,58,25,33,r1_C8H10N2O5.xyz,r0_C13F4H14O2.xyz,2.5803374359374005,2.145550633520449
2808,TS_ts_guess_XZydDZ_template_21-31_22-23.xyz,64,43,21,r1_C16H20O7.xyz,r0_C9H9N3.xyz,2.335769229761364,2.2514670853467966
2809,TS_ts_guess_IDR8iX_template_21-31_22-23.xyz,64,43,21,r1_C16H20O7.xyz,r0_C9H9N3.xyz,2.5362492778313404,2.1854003957627537
2810,TS_ts_guess_pEF9SW_template_4-12_10-11.xyz,43,19,24,r0_C5H8N2O4.xyz,r1_Br2C10F3H8N.xyz,2.3827784195975927,2.13996983572199
2811,TS_ts_guess_wJTbLt_template_4-12_10-11.xyz,43,19,24,r0_C5H8N2O4.xyz,r1_Br2C10F3H8N.xyz,2.5350617586362665,2.02068893786253
2812,TS_ts_guess_IS38Kp_template_17-26_18-19.xyz,62,38,24,r1_C13ClH19N2O3.xyz,r0_C7H10N4O3.xyz,2.4046941598881166,2.2834483210705683
2813,TS_ts_guess_NPbxQC_template_17-28_18-19.xyz,62,38,24,r1_C13ClH19N2O3.xyz,r0_C7H10N4O3.xyz,2.3359821958867766,2.7203807635880706
2814,TS_ts_guess_zPj5Xj_template_4-14_6-13.xyz,65,21,44,r1_C8H8N2O3.xyz,r0_C18H22O4.xyz,2.3066068391687335,2.4218200119744635
2815,TS_ts_guess_QPgQpr_template_4-14_6-13.xyz,65,21,44,r1_C8H8N2O3.xyz,r0_C18H22O4.xyz,2.2335652139572733,2.2733271857346002
2816,TS_ts_guess_hoosKq_template_4-5_6-7.xyz,64,21,43,r0_C5H10N4O2.xyz,r1_C19H19NO4.xyz,2.442386008680858,2.1413783275965024
2817,TS_ts_guess_We0jjq_template_4-5_6-7.xyz,64,21,43,r0_C5H10N4O2.xyz,r1_C19H19NO4.xyz,2.1874093793572347,2.262291249817317
2818,TS_ts_guess_OZynhK_template_4-14_6-13.xyz,48,22,26,r0_C10H9NO2.xyz,r1_Br2C10FH11O2.xyz,2.4656829757290373,2.7426455116365296
2819,TS_Ll40AB_ll_ad_4-14_6-13.xyz,48,22,26,r0_C10H9NO2.xyz,r1_Br2C10FH11O2.xyz,2.3426555926768238,2.9632714739118993
2820,TS_ts_guess__GFPY6_template_4-30_10-23.xyz,58,41,17,r0_C18H18N2O3.xyz,r1_BrC7FH8.xyz,2.531939394416857,2.4847950234576697
2821,TS_ts_guess_aTLt_K_template_4-30_10-23.xyz,58,41,17,r0_C18H18N2O3.xyz,r1_BrC7FH8.xyz,2.522220681403592,2.568409300481526
2822,TS_ts_guess_Pws7QZ_template_4-27_7-14.xyz,68,28,40,r1_C11H14N2O.xyz,r0_C18H18N2O2.xyz,2.495221237926609,2.235154898927589
2823,TS_ts_guess_iDUsqe_template_4-23_7-14.xyz,68,28,40,r1_C11H14N2O.xyz,r0_C18H18N2O2.xyz,2.4296717165905357,2.305565093789373
2824,TS_ts_guess_9TuiQ7_template_4-26_8-21.xyz,54,34,20,r0_C17H13NO3.xyz,r1_C6F6H6O2.xyz,2.2939494185792326,2.2894261011441275
2825,TS_ts_guess_m9xmk8_template_4-30_8-21.xyz,54,34,20,r0_C17H13NO3.xyz,r1_C6F6H6O2.xyz,2.219860600736001,2.4352666852318245
2826,TS_ts_guess_bOSfUd_template_4-7_8-23.xyz,64,34,30,r1_C14H14N2O4.xyz,r0_C13H14N2O.xyz,2.4274693948225177,2.391925227322125
2827,TS_ts_guess_m5OneX_template_4-7_8-23.xyz,64,34,30,r1_C14H14N2O4.xyz,r0_C13H14N2O.xyz,2.4052182156927056,2.2460704274799577
2828,TS_ts_guess_JQzA19_template_4-11_9-10.xyz,56,16,40,r0_C5H6O5.xyz,r1_BrC20FH18.xyz,2.745244376681246,2.3194793267886653
2829,TS_ts_guess_BUilyj_template_4-11_9-10.xyz,56,16,40,r0_C5H6O5.xyz,r1_BrC20FH18.xyz,2.680588589209467,2.5509423462124734
2830,TS_ts_guess_8GdWCo_template_4-17_6-16.xyz,68,29,39,r0_C12H13NO3.xyz,r1_C15H20O4.xyz,2.1050784426951887,2.6819308261027164
2831,TS_ts_guess_LWzrAb_template_4-17_6-16.xyz,68,29,39,r0_C12H13NO3.xyz,r1_C15H20O4.xyz,2.210845651328921,2.6266856380237056
2832,TS_JndDWm_hl_ad_4-10_6-9.xyz,57,14,43,r1_C5H5N3O.xyz,r0_C18F6H17NO.xyz,2.7356433467467944,2.3181063216988123
2833,TS_ts_guess_trPIbO_template_4-10_6-9.xyz,57,14,43,r1_C5H5N3O.xyz,r0_C18F6H17NO.xyz,2.550713274713566,2.399017038267965
2834,TS_ts_guess_ziynMt_template_4-27_12-20.xyz,61,37,24,r0_C17H17NO2.xyz,r1_BrC9H12NO.xyz,2.597928034049442,2.4501199846742203
2835,TS_ts_guess_5J7eQ7_template_4-30_12-20.xyz,61,37,24,r0_C17H17NO2.xyz,r1_BrC9H12NO.xyz,2.4796306391275293,2.577291646244173
2836,TS_ts_guess_wPBajc_template_18-25_19-20.xyz,65,41,24,r1_C14H21NO5.xyz,r0_C11H9NO3.xyz,2.5773862732815194,2.070580877773192
2837,TS_ts_guess_R8Yes4_template_18-28_19-20.xyz,65,41,24,r1_C14H21NO5.xyz,r0_C11H9NO3.xyz,2.1350910559037057,2.552831684874658
2838,TS_ts_guess_dA_8gG_template_4-8_9-10.xyz,65,36,29,r1_C11H17N3O5.xyz,r0_C11F4H14.xyz,2.3192311096999365,2.4383336162633693
2839,TS_LsnOPu_hl_ad_4-9_10-11.xyz,65,36,29,r1_C11H17N3O5.xyz,r0_C11F4H14.xyz,2.280208315856251,2.413591081252166
2840,TS_ts_guess_xXDd9G_template_22-30_23-24.xyz,50,36,14,r0_C13F9H12NO.xyz,r1_C4H4N2O4.xyz,2.1712135775183423,2.1098403119430627
2841,TS_ts_guess_wSIlQj_template_22-26_23-24.xyz,50,36,14,r0_C13F9H12NO.xyz,r1_C4H4N2O4.xyz,2.123292590859771,2.1566372035648462
2842,TS_ts_guess_O9U0hN_template_4-14_12-13.xyz,68,23,45,r0_C10H10N2O.xyz,r1_C22H21NO.xyz,2.7633926460421803,2.343598726339473
2843,TS_ts_guess_vYMqJo_template_4-14_12-13.xyz,68,23,45,r0_C10H10N2O.xyz,r1_C22H21NO.xyz,3.1618538889392083,2.174193791247689
2844,TS_ts_guess_RWa5Wy_template_4-10_6-9.xyz,39,16,23,r0_C5H7N3O.xyz,r1_Br3C9F3H8.xyz,2.6452855474220547,2.3443463647464724
2846,TS_ts_guess_nmr3Uy_template_13-21_14-15.xyz,55,29,26,r1_Br2C11H14O2.xyz,r0_C11H13NO.xyz,2.5923027274028008,2.3136780515015483
2847,TS_ts_guess_d8qkMY_template_13-24_14-15.xyz,55,29,26,r1_Br2C11H14O2.xyz,r0_C11H13NO.xyz,2.375493024132043,2.451999022613998
2848,TS_ts_guess_rNQ61e_template_4-15_9-14.xyz,63,25,38,r0_C7H11N3O4.xyz,r1_C13F3H18NO3.xyz,2.5510216845217135,2.2471314947950867
2849,TS_RTDa0t_ll_ad_4-15_9-14.xyz,63,25,38,r0_C7H11N3O4.xyz,r1_C13F3H18NO3.xyz,2.7443068883235338,2.075452292031788
2850,TS_ts_guess_K26wWI_template_4-7_8-29.xyz,65,24,41,r0_C9H9N3O3.xyz,r1_C21H19N.xyz,2.334886740850614,2.476077995318404
2851,TS_ts_guess_ybVIXD_template_4-7_8-29.xyz,65,24,41,r0_C9H9N3O3.xyz,r1_C21H19N.xyz,2.4016090482216286,2.298391468853816
2852,TS_ts_guess_j7IrAC_template_20-26_21-22.xyz,60,36,24,r0_C14F6H14O2.xyz,r1_C10H11N3.xyz,2.6185385290463077,1.9941222847408326
2853,TS_ts_guess_uwvXCL_template_20-33_21-22.xyz,60,36,24,r0_C14F6H14O2.xyz,r1_C10H11N3.xyz,2.0935935134834556,2.494441698035855
2854,TS_ts_guess_2B-qEo_template_4-14_6-13.xyz,58,22,36,r1_C9H9N3O.xyz,r0_C14F6H14O2.xyz,2.4070418923857564,2.3339743115338694
2855,TS_CYX21w_ll_ad_4-14_6-13.xyz,58,22,36,r1_C9H9N3O.xyz,r0_C14F6H14O2.xyz,2.471246150143688,2.209356091285423
2856,TS_ts_guess_58s6kQ_template_4-23_7-12.xyz,64,25,39,r0_C7H13N3O2.xyz,r1_C21F3H15.xyz,2.3125121769192916,2.230923539568311
2857,TS_ts_guess_l_ZikB_template_4-26_10-19.xyz,52,31,21,r1_C10H12O9.xyz,r0_BrC8H9O3.xyz,2.5838075718210907,2.389219037196046
2858,TS_ts_guess_s02AT5_template_4-11_8-10.xyz,70,17,53,r0_C6H7N3O.xyz,r1_C27H26.xyz,2.8148237050657365,2.178883233516656
2859,TS_ts_guess_z-s5ao_template_4-11_8-10.xyz,70,17,53,r0_C6H7N3O.xyz,r1_C27H26.xyz,2.6643579963098047,2.2999903710668015
2860,TS_ts_guess_ylihXy_template_13-21_14-15.xyz,45,26,19,r0_Br2C10FH11O2.xyz,r1_C7H6N2O4.xyz,2.5100902687752087,2.106253188697883
2861,TS_ts_guess_jxVbpy_template_13-23_14-15.xyz,45,26,19,r0_Br2C10FH11O2.xyz,r1_C7H6N2O4.xyz,2.2126297428173562,2.3472414328526154
2862,TS_ts_guess_G7jgW3_template_1-11_9-10.xyz,69,18,51,r0_C8H8N2.xyz,r1_C27H23N.xyz,2.3993418690340897,2.2603018499527887
2863,TS_ts_guess_PlTLU7_template_1-11_9-10.xyz,69,18,51,r0_C8H8N2.xyz,r1_C27H23N.xyz,2.467175663749948,2.0891605411504393
2864,TS_ts_guess_eMUgbP_template_4-13_7-12.xyz,55,23,32,r0_C7H11NO4.xyz,r1_C12ClF6H11O2.xyz,2.671352827332998,2.360289848196615
2865,TS_ts_guess_95y3tY_template_4-13_7-12.xyz,55,23,32,r0_C7H11NO4.xyz,r1_C12ClF6H11O2.xyz,2.700336305166451,2.5990468028490756
2866,TS_ts_guess_BrgLtk_template_4-26_8-17.xyz,53,29,24,r0_C12H12N2O3.xyz,r1_BrC8H9O6.xyz,2.1422303196902055,2.874051938866102
2867,TS_ts_guess_F3R2Ur_template_4-23_8-17.xyz,53,29,24,r0_C12H12N2O3.xyz,r1_BrC8H9O6.xyz,2.01738509841329,2.7089253574987997
2868,TS_ts_guess_F0Qk8T_template_4-6_12-21.xyz,40,13,27,r0_Br3C4H4NO.xyz,r1_C9H12O6.xyz,2.4937198744446016,2.427105932092788
2869,TS_ts_guess_pAtjK6_template_4-6_16-21.xyz,40,13,27,r0_Br3C4H4NO.xyz,r1_C9H12O6.xyz,2.3756352842345136,2.501225599441202
2870,TS_ts_guess_1WrbgQ_template_4-17_7-16.xyz,61,28,33,r1_C9H12O7.xyz,r0_C15Cl2H16.xyz,2.550758620900849,2.459340968247388
2871,TS_ts_guess_6HEpP8_template_4-17_7-16.xyz,61,28,33,r1_C9H12O7.xyz,r0_C15Cl2H16.xyz,2.381908591235189,2.5353846839680956
2872,TS_ts_guess__mg-t7_template_4-8_9-10.xyz,53,32,21,r0_C12H15N3O2.xyz,r1_BrC9Cl2H8N.xyz,2.6492012336740296,2.1382387009405663
2873,TS_ts_guess_Xj0nEg_template_4-8_9-10.xyz,53,32,21,r0_C12H15N3O2.xyz,r1_BrC9Cl2H8N.xyz,2.5157698742532077,2.1784956692864923
2874,TS_ts_guess_Mp7_dA_template_18-26_19-20.xyz,66,42,24,r0_C14H22N2O4.xyz,r1_C8H9NO6.xyz,2.621232579417552,2.229541164679404
2875,TS_ts_guess_aFW4wW_template_18-30_19-20.xyz,66,42,24,r0_C14H22N2O4.xyz,r1_C8H9NO6.xyz,2.288999813259058,2.719231928854176
2876,TS_ts_guess_wdFuCc_template_4-12_10-11.xyz,67,20,47,r0_C6H9N3O2.xyz,r1_C23H21NO2.xyz,2.723152941242925,2.301067885700028
2877,TS_ts_guess_nOUlt6_template_4-12_10-11.xyz,67,20,47,r0_C6H9N3O2.xyz,r1_C23H21NO2.xyz,3.1323890415464017,2.0678198676383763
2878,TS_ts_guess_xEsw-U_template_4-16_6-15.xyz,64,24,40,r1_C11H9N3O.xyz,r0_C18ClH19O2.xyz,2.3583816837399336,2.821675832461979
2880,TS_ts_guess_5yTfYr_template_18-30_19-20.xyz,66,39,27,r1_C14H19NO5.xyz,r0_C12H11NO3.xyz,2.4245170136338494,2.232886076672968
2881,TS_ts_guess_eTA_RB_template_18-27_19-20.xyz,66,39,27,r1_C14H19NO5.xyz,r0_C12H11NO3.xyz,2.0991813008646973,2.313678601189023
2882,TS_ts_guess_fERzHq_template_26-27_31-36.xyz,65,53,12,r0_C24H25NO3.xyz,r1_C4H3N3O2.xyz,2.4612061176179454,2.51324258910675
2883,TS_ts_guess_ztYiJs_template_26-32_27-28.xyz,65,53,12,r0_C24H25NO3.xyz,r1_C4H3N3O2.xyz,2.7176632496687296,2.3696425239896435
2884,TS_ts_guess_gh9r7-_template_4-17_6-16.xyz,64,30,34,r0_C12H14N2O2.xyz,r1_C15Cl2H16O.xyz,2.2413667898182132,2.590097357147025
2885,TS_ts_guess_wBURyR_template_4-17_6-16.xyz,64,30,34,r0_C12H14N2O2.xyz,r1_C15Cl2H16O.xyz,2.32909084575935,2.7235326042660115
2886,TS_ts_guess_Kbs71B_template_4-13_8-12.xyz,69,20,49,r0_C7H8N4O.xyz,r1_C23H24O2.xyz,2.332246395173547,2.2784805568843463
2887,TS_ts_guess_kX8H5Q_template_4-13_8-12.xyz,69,20,49,r0_C7H8N4O.xyz,r1_C23H24O2.xyz,2.3730896475902443,2.369873796323339
2888,TS_ts_guess_ea5c34_template_4-12_6-11.xyz,66,19,47,r0_C6H8N2O3.xyz,r1_C23H21NO2.xyz,2.7969407265796673,2.311201078422213
2889,TS_ts_guess_sre6pS_template_4-12_6-11.xyz,66,19,47,r0_C6H8N2O3.xyz,r1_C23H21NO2.xyz,2.628744577093789,2.456346335922525
2890,TS_ts_guess_n_XRrZ_template_4-11_20-21.xyz,64,47,17,r0_C23H21NO2.xyz,r1_C7ClH7O2.xyz,2.492361104093867,2.4901184198547663
2891,TS_ts_guess_8QhXLF_template_4-11_20-21.xyz,64,47,17,r0_C23H21NO2.xyz,r1_C7ClH7O2.xyz,2.565112764402376,2.4252859508519817
2892,TS_ts_guess_PI2xeO_template_4-33_13-26.xyz,64,47,17,r0_C23H21NO2.xyz,r1_C7ClH7O2.xyz,2.771830970982899,2.5123279829074865
2893,TS_ts_guess_enBpAQ_template_4-34_13-26.xyz,64,47,17,r0_C23H21NO2.xyz,r1_C7ClH7O2.xyz,2.659036449468115,2.5460830796342844
2894,TS_ts_guess_IxZ9Vb_template_4-11_19-27.xyz,67,38,29,r0_C18H16O4.xyz,r1_C15H13N.xyz,2.291861240738627,2.9994178059250105
2895,TS_ts_guess_SP_uii_template_20-31_21-22.xyz,68,43,25,r0_C16H21NO5.xyz,r1_C9H11N3O2.xyz,2.113152559991823,2.357203790044467
2896,TS_ts_guess_fC8EhL_template_20-29_21-22.xyz,68,43,25,r0_C16H21NO5.xyz,r1_C9H11N3O2.xyz,2.445706770608447,2.090278266068898
2898,TS_ts_guess_5MsHL2_template_16-29_17-18.xyz,65,32,33,r1_C12F2H14O4.xyz,r0_C14H15NO3.xyz,2.1801941092251393,2.6258185189955525
2899,TS_ts_guess_3Ws1f6_template_4-17_10-16.xyz,66,31,35,r0_C9H15N3O4.xyz,r1_C13ClH17O4.xyz,2.422729183255942,2.3204812516803486
2900,TS_ts_guess_rFP3kf_template_4-17_10-16.xyz,66,31,35,r0_C9H15N3O4.xyz,r1_C13ClH17O4.xyz,2.442093459861846,2.25048557542589
2901,TS_ts_guess_vnsXmD_template_4-20_8-19.xyz,63,31,32,r0_C13H12N2O4.xyz,r1_C13H14N2O3.xyz,2.470223254363864,2.7070591852044905
2902,TS_ts_guess_UHtpE5_template_4-20_8-19.xyz,63,31,32,r0_C13H12N2O4.xyz,r1_C13H14N2O3.xyz,2.6161450794250687,2.683701860639516
2903,TS_ts_guess_ahWzFa_template_15-25_16-17.xyz,72,38,34,r1_C14H21NO2.xyz,r0_C14H15NO4.xyz,2.3630918106159156,2.6251909774909707
2905,TS_ts_guess_mHB6pY_template_9-25_10-11.xyz,63,16,47,r0_C7F3H5O.xyz,r1_C26H20O.xyz,2.688963653993858,2.552294595946949
2909,TS_ts_guess_i2SM7c_template_4-37_12-25.xyz,64,44,20,r0_C22H19NO2.xyz,r1_C9H7NO3.xyz,2.6054399189772157,2.5417793142206504
2910,TS_ts_guess_XoaAFr_template_4-33_12-25.xyz,64,44,20,r0_C22H19NO2.xyz,r1_C9H7NO3.xyz,2.7504437504882735,2.7807303923070283
2911,TS_ts_guess_vwKR8o_template_4-36_9-22.xyz,65,40,25,r0_C18H18N2O2.xyz,r1_C10H10O5.xyz,2.5088698021419926,2.2592548161506705
2912,TS_ts_guess_IvA4H7_template_4-32_9-22.xyz,65,40,25,r0_C18H18N2O2.xyz,r1_C10H10O5.xyz,2.2765066075239053,2.4853031923288555
2913,TS_ts_guess_9ByDXD_template_4-14_6-13.xyz,72,24,48,r0_C10H11NO2.xyz,r1_C22H24O2.xyz,2.348367042350919,2.440093650723267
2914,TS_ts_guess_7BHxJP_template_4-14_6-13.xyz,72,24,48,r0_C10H11NO2.xyz,r1_C22H24O2.xyz,2.321402246768104,2.44468531334812
2915,TS_ts_guess__cdAL3_template_4-29_7-16.xyz,68,29,39,r1_C9H13NO6.xyz,r0_C21H18.xyz,2.2443896992055543,2.6865518993311857
2916,TS_ts_guess_4-sZEW_template_4-24_7-16.xyz,68,29,39,r1_C9H13NO6.xyz,r0_C21H18.xyz,2.432392508827471,2.485253252185781
2917,TS_ts_guess_sOyJNF_template_4-11_12-27.xyz,67,39,28,r0_C18H17N3O.xyz,r1_C12H12N2O2.xyz,2.6049405021996184,2.661674490259844
2918,TS_ts_guess_-_p3VW_template_4-11_12-27.xyz,67,39,28,r0_C18H17N3O.xyz,r1_C12H12N2O2.xyz,2.5955538020430247,2.490847482022936
2919,TS_ts_guess_MHTPAD_template_18-30_19-20.xyz,58,37,21,r0_BrC14H17O5.xyz,r1_C9H8N2O2.xyz,2.261131251099768,2.0584206909910323
2920,TS_ts_guess_oGheTf_template_18-24_19-20.xyz,58,37,21,r0_BrC14H17O5.xyz,r1_C9H8N2O2.xyz,2.0672179342052925,2.203930995153888
2921,TS_ts_guess_wlmHj2_template_4-15_7-14.xyz,60,24,36,r0_C8H10N2O4.xyz,r1_C14F3H14NO4.xyz,2.401970843328451,2.5308280694665926
