rxn_id,fold,scaffold
3139,1,CC(=O)C1(C(C)=O)C#CC(Cl)(Br)CCCC1.COC(=O)C(C#N)=[O+][C-](c1ccccc1)c1ccccc1
3140,1,CC(=O)C1(C(C)=O)C#CC(Cl)(Br)CCCC1.COC(=O)C(C#N)=[O+][C-](c1ccccc1)c1ccccc1
3141,2,COC(=O)[C-]([N+]#Cc1ccccc1)c1ccccc1.N#CC1(C(F)(F)F)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3142,2,COC(=O)[C-]([N+]#Cc1ccccc1)c1ccccc1.N#CC1(C(F)(F)F)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3143,3,COC(=O)C(=[NH+][CH-]c1ccccc1)C(=O)OC.FC1(c2ccccc2)C#CC(Br)(Br)CCCC1
3144,3,COC(=O)C(=[NH+][CH-]c1ccccc1)C(=O)OC.FC1(c2ccccc2)C#CC(Br)(Br)CCCC1
3145,4,CNC(=O)C(=[NH+][C-](C(C)=O)C(=O)NC)C(=O)NC.FC(F)(F)C1(F)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3146,4,CNC(=O)C(=[NH+][C-](C(C)=O)C(=O)NC)C(=O)NC.FC(F)(F)C1(F)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3147,0,C[C-](c1ccccc1)[N+](C)=C(C#N)c1ccccc1.FC1(Br)C#CC(Br)(Br)CCCC1
3148,0,C[C-](c1ccccc1)[N+](C)=C(C#N)c1ccccc1.FC1(Br)C#CC(Br)(Br)CCCC1
3149,1,COC(=O)C(=[NH+][C-](C(C)=O)c1ccccc1)C(=O)OC.N#CC1(C#N)C#CC(c2ccccc2)(C(F)(F)F)CCCC1
3150,1,COC(=O)C(=[NH+][C-](C(C)=O)c1ccccc1)C(=O)OC.N#CC1(C#N)C#CC(c2ccccc2)(C(F)(F)F)CCCC1
3151,2,CNC(=O)C(C(=O)NC)=[N+](C)[N-]C(=O)OC.FC(F)(F)C1(C(F)(F)F)C#CC(Cl)(c2ccccc2)CCCC1
3152,2,CNC(=O)C(C(=O)NC)=[N+](C)[N-]C(=O)OC.FC(F)(F)C1(C(F)(F)F)C#CC(Cl)(c2ccccc2)CCCC1
3153,3,COC(=O)C1(C#N)C#CC(c2ccccc2)(c2ccccc2)CCCC1.COC(=O)[CH-][N+](C)=C(C(=O)OC)C(=O)OC
3154,3,COC(=O)C1(C#N)C#CC(c2ccccc2)(c2ccccc2)CCCC1.COC(=O)[CH-][N+](C)=C(C(=O)OC)C(=O)OC
3156,3,CC#[N+][C-](c1ccccc1)c1ccccc1.COC(=O)C1(C(=O)OC)C#CC(Br)(c2ccccc2)CCCC1
3157,4,COC(=O)C1(C(=O)OC)C#CC(Br)(Br)CCCC1.COC(=O)[C-]([O+]=CC(C)=O)c1ccccc1
3158,4,COC(=O)C1(C(=O)OC)C#CC(Br)(Br)CCCC1.COC(=O)[C-]([O+]=CC(C)=O)c1ccccc1
3159,0,COC(=O)C(=[O+][C-](C#N)C(C)=O)C(C)=O.COC(=O)C1(C(=O)OC)C#CC(Br)(c2ccccc2)CCCC1
3160,0,COC(=O)C(=[O+][C-](C#N)C(C)=O)C(C)=O.COC(=O)C1(C(=O)OC)C#CC(Br)(c2ccccc2)CCCC1
3161,1,COC(=O)C(C(C)=O)=[N+](C)[C-](C(=O)OC)C(=O)OC.COC1(C(C)=O)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3162,1,COC(=O)C(C(C)=O)=[N+](C)[C-](C(=O)OC)C(=O)OC.COC1(C(C)=O)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3163,4,CNC(=O)C1(Br)C#CC(C(C)=O)(C(C)=O)CCCC1.CNC(=O)[C-](C)[N+](C)=C(C(=O)OC)c1ccccc1
3166,0,CNC(=O)C1(F)C#CC(c2ccccc2)(c2ccccc2)CCCC1.CNC(=O)[C-]([O+]=C(C)c1ccccc1)C(=O)NC
3167,2,CNC(=O)C(=[O+][C-](C(=O)NC)C(=O)OC)C(=O)NC.COC(=O)C1(C#N)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3168,2,CNC(=O)C(=[O+][C-](C(=O)NC)C(=O)OC)C(=O)NC.COC(=O)C1(C#N)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3169,3,COC(=O)C(C(=O)OC)=[N+](C)[C-](C)c1ccccc1.FC1(Br)C#CC(Br)(Br)CCCC1
3170,3,COC(=O)C(C(=O)OC)=[N+](C)[C-](C)c1ccccc1.FC1(Br)C#CC(Br)(Br)CCCC1
3171,4,CNC(=O)C(=[O+][C-](C#N)C(=O)NC)c1ccccc1.ClC1(Br)C#CC(Br)(Br)CCCC1
3172,4,CNC(=O)C(=[O+][C-](C#N)C(=O)NC)c1ccccc1.ClC1(Br)C#CC(Br)(Br)CCCC1
3173,1,CNC(=O)[C-](C(=O)NC)[N+](C)=C(C(C)=O)c1ccccc1.FC(F)(F)/C(=C(/c1ccccc1)C(F)(F)F)c1ccccc1
3174,0,COC(=O)C1(C(=O)OC)C#CC(F)(C(C)=O)CCCC1.COC(=O)[C-](C(C)=O)[N+](C)=C(c1ccccc1)c1ccccc1
3175,0,COC(=O)C1(C(=O)OC)C#CC(F)(C(C)=O)CCCC1.COC(=O)[C-](C(C)=O)[N+](C)=C(c1ccccc1)c1ccccc1
3176,1,CNC(=O)C1(Br)C#CC(C(=O)NC)(C(=O)NC)CCCC1.COC(=O)C(=[O+][C-](C)c1ccccc1)C(=O)OC
3177,1,CNC(=O)C1(Br)C#CC(C(=O)NC)(C(=O)NC)CCCC1.COC(=O)C(=[O+][C-](C)c1ccccc1)C(=O)OC
3178,2,CNC(=O)C(C)=[NH+][C-](C(=O)NC)C(=O)NC.COC(=O)C1(C(=O)OC)C#CC(Br)(c2ccccc2)CCCC1
3179,2,CNC(=O)C(C)=[NH+][C-](C(=O)NC)C(=O)NC.COC(=O)C1(C(=O)OC)C#CC(Br)(c2ccccc2)CCCC1
3180,3,CC(=O)C1(c2ccccc2)C#CC(c2ccccc2)(c2ccccc2)CCCC1.CNC(=O)C(=[O+][C-](C)C(=O)NC)C(C)=O
3181,3,CC(=O)C1(c2ccccc2)C#CC(c2ccccc2)(c2ccccc2)CCCC1.CNC(=O)C(=[O+][C-](C)C(=O)NC)C(C)=O
3182,2,CNC(=O)C(=[O+][C-](c1ccccc1)c1ccccc1)c1ccccc1.COC(=O)C1(C(C)=O)C#CC(OC)(OC)CCCC1
3184,4,CNC(=O)C(C#N)=[N+](C)[C-](C(C)=O)C(C)=O.FC(F)(F)C1(c2ccccc2)C#CC(Br)(Br)CCCC1
3185,4,CNC(=O)C(C#N)=[N+](C)[C-](C(C)=O)C(C)=O.FC(F)(F)C1(c2ccccc2)C#CC(Br)(Br)CCCC1
3186,0,CNC(=O)[C-](c1ccccc1)[N+](C)=C(c1ccccc1)c1ccccc1.COC(=O)C1(C(F)(F)F)C#CC(C)(C)CCCC1
3187,0,CNC(=O)[C-](c1ccccc1)[N+](C)=C(c1ccccc1)c1ccccc1.COC(=O)C1(C(F)(F)F)C#CC(C)(C)CCCC1
3188,1,CNC(=O)C(C#N)=[O+][C-](c1ccccc1)c1ccccc1.N#CC1(c2ccccc2)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3189,1,CNC(=O)C(C#N)=[O+][C-](c1ccccc1)c1ccccc1.N#CC1(c2ccccc2)C#CC(C(F)(F)F)(C(F)(F)F)CCCC1
3190,2,COC(=O)[C-]([N+]#Cc1ccccc1)c1ccccc1.FC(F)(F)C1(C(F)(F)F)C#CC(Br)(Br)CCCC1
3191,2,COC(=O)[C-]([N+]#Cc1ccccc1)c1ccccc1.FC(F)(F)C1(C(F)(F)F)C#CC(Br)(Br)CCCC1
3192,3,COC(=O)C(c1ccccc1)=[N+](C)[C-](C#N)C(C)=O.COC1(Br)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3193,3,COC(=O)C(c1ccccc1)=[N+](C)[C-](C#N)C(C)=O.COC1(Br)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3194,4,CNC(=O)C1(C(=O)NC)C#CC(C(=O)NC)(C(F)(F)F)CCCC1.COC(=O)C(C(C)=O)=[N+](C)[C-](C(C)=O)c1ccccc1
3195,4,CNC(=O)C1(C(=O)NC)C#CC(C(=O)NC)(C(F)(F)F)CCCC1.COC(=O)C(C(C)=O)=[N+](C)[C-](C(C)=O)c1ccccc1
3196,0,BrC1(Br)C#CC(Br)(c2ccccc2)CCCC1.CNC(=O)[C-]([NH+]=C(C#N)C(=O)OC)C(=O)NC
3197,0,BrC1(Br)C#CC(Br)(c2ccccc2)CCCC1.CNC(=O)[C-]([NH+]=C(C#N)C(=O)OC)C(=O)NC
3199,3,BrC1(c2ccccc2)C#CC(c2ccccc2)(c2ccccc2)CCCC1.COC(=O)C(=[O+][CH-]C(C)=O)c1ccccc1
3200,1,CC(=O)C1(C(C)=O)C#CC(C(C)=O)(C(F)(F)F)CCCC1.CNC(=O)[C-]([O+]=C(c1ccccc1)c1ccccc1)c1ccccc1
3201,1,CC(=O)C1(C(C)=O)C#CC(C(C)=O)(C(F)(F)F)CCCC1.CNC(=O)[C-]([O+]=C(c1ccccc1)c1ccccc1)c1ccccc1
3202,2,CNC(=O)[C-](C(=O)OC)[N+](C)=C(C(C)=O)c1ccccc1.COC(=O)C1(C(C)=O)C#CC(Br)(Br)CCCC1
3203,2,CNC(=O)[C-](C(=O)OC)[N+](C)=C(C(C)=O)c1ccccc1.COC(=O)C1(C(C)=O)C#CC(Br)(Br)CCCC1
3204,3,CNC(=O)C(=[NH+][C-](c1ccccc1)c1ccccc1)c1ccccc1.COC(=O)C1(C(=O)OC)C#CC(F)(Br)CCCC1
3205,3,CNC(=O)C(=[NH+][C-](c1ccccc1)c1ccccc1)c1ccccc1.COC(=O)C1(C(=O)OC)C#CC(F)(Br)CCCC1
3207,4,CNC(=O)[C-]([O+]=C(c1ccccc1)c1ccccc1)C(=O)OC.COC(=O)C1(Cl)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3208,4,CNC(=O)[C-]([O+]=C(c1ccccc1)c1ccccc1)C(=O)OC.COC(=O)C1(Cl)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3209,0,COC(=O)[C-](C(C)=O)[N+](C)=C(c1ccccc1)c1ccccc1.COC1(C(F)(F)F)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3210,0,COC(=O)[C-](C(C)=O)[N+](C)=C(c1ccccc1)c1ccccc1.COC1(C(F)(F)F)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3211,4,C1#CC(c2ccccc2)(c2ccccc2)CCCCC1(c1ccccc1)c1ccccc1.CNC(=O)C=[N+](C)[C-](C(=O)OC)c1ccccc1
3212,0,CNC(=O)C(c1ccccc1)=[N+](C)[C-](C(=O)OC)c1ccccc1.COC(=O)C1(C#N)C#CC(c2ccccc2)(c2ccccc2)CCCC1
3214,1,CNC(=O)C1(Br)C#CC(c2ccccc2)(c2ccccc2)CCCC1.CNC(=O)[C-](c1ccccc1)[N+](C)=C(C#N)c1ccccc1
3215,1,CNC(=O)C1(Br)C#CC(c2ccccc2)(c2ccccc2)CCCC1.CNC(=O)[C-](c1ccccc1)[N+](C)=C(C#N)c1ccccc1
3216,1,C=C.[CH2-][N+]#CC
3217,2,C#[N+][N-]C.C=C
3218,3,C=C.CN=[NH+][NH-]
3220,4,C=C.CC(C#N)=[O+][O-]
3221,0,C=C.CC(=O)[N-][N+]#N
3222,1,C#[N+][N-]C.C/C=C/C
3223,2,C/C=C/C.C[N-][N+]#N
3224,3,C=C.CNC(=O)N=[O+][NH-]
3225,4,C/C=C/C.CC#[N+][CH-]C
3226,0,C=C.CC#[N+][C-](C#N)C#N
3227,1,C=C.CNC(=O)C=[NH+][O-]
3228,2,C=C.CC(=O)[N-][N+]#CC#N
3229,3,C/C=C\C.CN=[N+](C)[NH-]
3232,4,C/C=C/C.CC#[N+][N-]C#N
3233,0,C/C=C\C.CC#[N+][CH-]C#N
3234,1,C/C=C/C.CC#[N+][CH-]C#N
3235,2,C/C=C\C.CC=[O+][N-]C#N
3237,3,C/C=C\C.CC(=O)[N-][NH+]=N
3238,4,C/C=C/C.CC(=O)N=[NH+][NH-]
3239,0,C=C.C[CH-][N+](C)=CC(C)=O
3242,1,C=C.C[c-]1[o+]c(C#N)oc1=O
3243,2,C=C.CC(C)=[N+](C)[C-](C)C
3244,3,C=C.C[N-][N+](C)=C(C#N)C#N
3248,4,C=C.CNC(=O)[N-][O+]=NC#N
3250,0,C=C.CC(=O)C=[NH+][C-](C)C#N
3253,1,C/C=C\C.C[N-][N+]#CC(C)=O
3254,2,C#[N+][CH-]C(=O)NC.C/C=C\C
3255,3,CC#[N+][CH-]C.CC(C)=CC=O
3257,4,C/C=C/C.CNC(=O)[N-][N+]#N
3258,0,C/C=C\C.CNC(=O)C#[N+][O-]
3259,1,C/C=C/C.CC=[NH+][C-](C)C#N
3260,2,C/C=C/C.COC(=O)[N-][N+]#N
3261,3,C/C=C\C.CNC(=O)[N-][N+]#N
3262,4,C/C=C\C.C[N-][N+](C)=CC#N
3263,0,C=C.C=[NH+][C-](C(C)=O)C(C)=O
3264,1,C/C=C/C.C[CH-][NH+]=C(C)C#N
3265,2,C/C=C\C.C[N-][O+]=NC(C)=O
3266,3,C/C=C/C.C[C-](C#N)[N+]#CC#N
3269,4,C/C=C\C.COC(=O)C=[NH+][O-]
3270,0,C/C=C/C.C=[N+](C)[CH-]C(C)=O
3271,1,C=[NH+][C-](C)C.CC(C)=CC=O
3273,2,C=C.C[N-][N+]#Cc1ccccc1
3274,3,C=C.C=[N+](C)[C-](C)C(=O)NC
3275,4,C/C=C\C.C=[NH+][C-](C)C(C)=O
3276,0,C/C=C/C.CC(=O)N=[N+](C)[O-]
3279,1,C/C=C\C.C[N-][N+](C)=C(C)C
3280,2,C=C.C[C-](C)[N+](C)=C(C#N)C#N
3281,3,C=C.CC=[NH+][N-]c1ccccc1
3282,4,C/C=C/C.C[N-][O+]=C(C#N)C#N
3283,0,C=C.COC(=O)[C-](C)[N+]#CC#N
3284,1,C/C=C/C.CC(=O)[C-](C#N)[N+]#N
3285,2,C=C.C[N+]([O-])=Cc1ccccc1
3287,3,C/C=C/C.CC(=O)C(C#N)=[O+][O-]
3288,4,C=C.N#CC#[N+][CH-]c1ccccc1
3289,0,C=C.COC(=O)[CH-][NH+]=C(C)C#N
3291,1,C/C=C\C.CC(=O)C(C#N)=[NH+][O-]
3293,2,C#[N+][C-](C)C(=O)OC.C/C=C\C
3294,3,C=C.CNC(=O)C=[NH+][N-]C(C)=O
3295,4,C/C=C\C.CC#[N+][N-]C(=O)NC
3296,0,C/C=C\C.C[CH-][N+](C)=C(C)C#N
3297,1,C/C=C\C.C[CH-][N+]#CC(=O)NC
3299,2,C=C.C=[NH+][C-](C#N)c1ccccc1
3300,3,C/C=C/C.CC#[N+][CH-]C(=O)OC
3304,4,C/C=C\C.C[N-][O+]=NC(=O)NC
3305,0,C/C=C/C.C[N-][NH+]=NC(=O)NC
3306,1,C/C=C\C.N#[N+][N-]c1ccccc1
3307,2,C/C=C\C.CNC(=O)C=[N+](C)[NH-]
3308,3,C/C=C/C.CC(=O)C=[NH+][C-](C)C
3309,4,C=C.CNC(=O)C(C#N)=[NH+][CH-]C#N
3312,2,CNC(N)=[NH2+].C[CH-][NH+]=CC(C)=O
3313,2,CNC(N)=[NH2+].C[CH-][NH+]=CC(C)=O
3314,0,C/C=C\C.COC(=O)C#[N+][N-]C#N
3315,1,C/C=C\C.CC(C)=[O+][C-](C#N)C#N
3316,2,C/C=C/C.CC(C)=[O+][C-](C#N)C#N
3317,3,C/C=C/C.[NH-][NH+]=Nc1ccccc1
3318,4,C=C.CC=[N+](C)[N-]c1ccccc1
3319,0,C/C=C/C.CNC(=O)C#[N+][CH-]C#N
3320,1,C/C=C\C.CC=[N+](C)[C-](C#N)C#N
3321,2,C#[N+][C-](C#N)C(=O)NC.C/C=C/C
3322,3,C/C=C\C.[CH2-][NH+]=Cc1ccccc1
3323,4,CC#[N+][CH-]C.O=C([O-])/C=C/C(=O)[O-]
3324,0,C/C=C\C.CC(=O)[C-](C)[N+]#CC#N
3328,1,C/C=C\C.CC(=O)C(C)=[NH+][N-]C#N
3329,2,C=C.CNC(=O)[C-]([N+]#N)C(=O)OC
3330,3,C[N-][N+]#CC#N.O=C1C=CC(=O)C=C1
3331,4,C/C=C/C.CC(=O)[N-][NH+]=C(C)C#N
3332,0,CC#[N+][CH-]C#N.O=C1C=CC(=O)C=C1
3333,1,C/C=C/C.CNC(=O)C=[O+][CH-]C#N
3334,3,CC(C)=CC=O.C[c-]1[o+]noc1=O
3335,3,CC(C)=CC=O.C[c-]1[o+]noc1=O
3336,2,C#[N+][C-](C(C)=O)C(C)=O.C/C=C/C
3337,4,CC(C)=CC=O.C[N-][O+]=C(C)C#N
3338,4,CC(C)=CC=O.C[N-][O+]=C(C)C#N
3339,3,CC=[N+](C)[NH-].O=C([O-])/C=C/C(=O)[O-]
3340,4,C#[N+][C-](C(=O)NC)C(=O)OC.C=C
3341,0,CC(C)=CC=O.C[N-][N+]#CC(C)=O
3342,0,CC(C)=CC=O.C[N-][N+]#CC(C)=O
3343,0,C/C=C\C.CNC(=O)C=[NH+][CH-]C#N
3344,1,C=C.CNC(=O)C#[N+][C-](C)C(C)=O
3345,0,C=C(C)/C=C/C=C(C)C.C[N-][N+]#N
3346,0,C=C(C)/C=C/C=C(C)C.C[N-][N+]#N
3347,0,C=C(C)/C=C/C=C(C)C.C[N-][N+]#N
3348,0,C=C(C)/C=C/C=C(C)C.C[N-][N+]#N
3349,0,C=C(C)/C=C/C=C(C)C.C[N-][N+]#N
3350,0,C=C(C)/C=C/C=C(C)C.C[N-][N+]#N
3351,1,CC(C)=CC=O.CC=[N+](C)[CH-]C#N
3352,1,CC(C)=CC=O.CC=[N+](C)[CH-]C#N
3353,2,CC(C)=CC=O.C[N-][NH+]=NC(C)=O
3354,2,CC(C)=CC=O.C[N-][NH+]=NC(C)=O
3355,2,CC(C)=C(C)C.C[CH-][O+]=C(C)C#N
3356,3,C=C.CNC(=O)[C-](C)[NH+]=CC(C)=O
3357,4,C=C.CC(=O)C#[N+][N-]c1ccccc1
3358,0,C=C.CNC(=O)N=[O+][N-]C(=O)NC
3359,1,CC(C#N)=[O+][NH-].O=C1C=CC(=O)C=C1
3360,2,CC(C)=C(C)C.COC(=O)C#[N+][NH-]
3361,3,CC#[N+][CH-]C(C)=O.CC(C)=C(C)C
3362,4,CC(=O)C#[N+][NH-].O=C1C=CC(=O)C=C1
3363,0,C/C=C\C.CC(=O)[C-](C#N)[N+]#CC#N
3364,3,CC(C)=CC=O.CNC(=O)N=[NH+][NH-]
3365,3,CC(C)=CC=O.CNC(=O)N=[NH+][NH-]
3366,1,C#[N+][N-]C(C)=O.O=C1C=CC(=O)C=C1
3367,2,CC#[N+][N-]C(C)=O.CC(C)=C(C)C
3368,4,CC(C)=CC=O.CNC(=O)C=[O+][NH-]
3369,4,CC(C)=CC=O.CNC(=O)C=[O+][NH-]
3370,3,C=C.CC(=O)C#[N+][CH-]c1ccccc1
3371,4,CC=[O+][N-]C#N.O=C1C=CC(=O)C=C1
3376,0,CC(C#N)=[O+][C-](C)C.CNC(N)=[NH2+]
3377,0,CC(C#N)=[O+][C-](C)C.CNC(N)=[NH2+]
3379,0,C/C=C/C.C[CH-][NH+]=C(C)C(=O)NC
3380,1,C=C.CNC(=O)C=[N+](C)[C-](C#N)C#N
3381,2,C/C=C/C.CC=[O+][C-](C)C(=O)OC
3382,3,C=C.CNC(=O)[C-](C)[O+]=C(C#N)C#N
3383,4,C#[N+][C-](C)c1ccccc1.C/C=C/C
3384,0,C=C.COC(=O)c1oc(=O)[c-](C#N)[o+]1
3385,1,CC#[N+][C-](C#N)C#N.CC(C)=C(C)C
3386,2,C=C.N#CC=[O+][C-](C#N)c1ccccc1
3387,3,CC(=O)C=[NH+][NH-].O=C([O-])/C=C\C(=O)[O-]
3388,4,C/C=C\C.Cc1oc(=O)[c-](C#N)[n+]1C
3389,0,CC(C)=[N+](C)[O-].O=C1C=CC(=O)C=C1
3390,1,C/C=C/C.C=[N+](C)[N-]c1ccccc1
3391,2,C/C=C\C.C=[N+](C)[N-]c1ccccc1
3392,3,C=C.CC(=O)c1oc(=O)[c-](C(C)=O)[o+]1
3393,4,CC(=O)N=[NH+][O-].O=C([O-])/C=C\C(=O)[O-]
3394,0,C=C.CC(=O)C(C#N)=[NH+][C-](C)C(C)=O
3400,1,C[CH-][O+]=C(C)C.O=C([O-])/C=C\C(=O)[O-]
3401,2,C=C.COC(=O)[c-]1c(=O)oc(C)[n+]1C
3402,3,C/C=C/C.COC(=O)[C-]([N+]#N)C(C)=O
3403,4,CC(C)=CC=O.C[c-]1c(=O)on[n+]1C
3405,0,C/C=C/C.CC(=O)c1oc(=O)[c-](C)[o+]1
3407,1,C/C=C\C.CNC(=O)[N-][N+](C)=NC#N
3408,2,C/C=C/C.C[N-][NH+]=C(C#N)C(=O)OC
3410,3,C/C=C/C.CC=[N+](C)[C-](C#N)C(C)=O
3411,4,C/C=C/C.COC(=O)C#[N+][N-]C(C)=O
3412,0,C[C-](C)[N+]#CC#N.O=C1C=CC(=O)C=C1
3413,1,C/C=C\C.CNC(=O)C#[N+][N-]C(C)=O
3414,2,CC#[N+][C-](C)C#N.O=C1C=CC(=O)C=C1
3415,1,CC(C)=CC=O.C[CH-][N+]#CC(=O)OC
3416,1,CC(C)=CC=O.C[CH-][N+]#CC(=O)OC
3417,3,CC(=O)C(C#N)=[NH+][NH-].CC(C)=C(C)C
3418,4,C/C=C/C.COC(=O)[CH-][N+]#CC(C)=O
3419,0,C#[N+][C-](C#N)c1ccccc1.C/C=C\C
3420,1,C/C=C/C.CC(=O)[CH-][N+](C)=C(C)C#N
3421,2,C/C=C/C.CC(=O)[C-](C#N)[O+]=C(C)C
3422,3,CNC(N)=[NH2+].[CH2-][N+](C)=C(C#N)C(C)=O
3432,4,C/C=C\C.N#CC(=[O+][NH-])c1ccccc1
3433,0,C/C=C\C.CNC(=O)[CH-][NH+]=CC(C)=O
3434,1,C/C=C\C.[CH2-][O+]=C(C#N)c1ccccc1
3435,2,C=C.CNC(=O)[C-]([O+]=C(C)C)C(C)=O
3436,3,CNC(=O)[CH-][N+]#N.O=C1C=CC(=O)C=C1
3437,4,C/C=C\C.N#C[CH-][O+]=Cc1ccccc1
3438,0,C[N-][N+]#CC(C)=O.O=C1C=CC(=O)C=C1
3439,1,C/C=C\C.CNC(=O)C#[N+][C-](C#N)C#N
3440,2,CC(C)=C(C)C.CC(C)=[O+][C-](C)C#N
3441,3,C=C.CNC(=O)C#[N+][CH-]c1ccccc1
3449,4,CNC(=O)N=[O+][NH-].O=C1C=CC(=O)C=C1
3450,0,CC(=O)[C-](C)[N+]#N.O=C([O-])/C=C/C(=O)[O-]
3451,1,CC(C)=C(C)C.CC=[O+][C-](C)C(C)=O
3452,2,CC(=O)[N-][O+]=C(C)C.CC(C)=C(C)C
3453,2,CC(C)=CC=O.COC(=O)[CH-][N+]#CC#N
3454,2,CC(C)=CC=O.COC(=O)[CH-][N+]#CC#N
3455,3,CC(C)=CC=O.CC(C)=[O+][C-](C#N)C#N
3456,3,CC(C)=CC=O.CC(C)=[O+][C-](C#N)C#N
3457,3,C/C=C/C.CNC(=O)[N-][N+](C)=C(C)C
3458,4,C/C=C/C.COC(=O)C(C#N)=[O+][N-]C#N
3459,0,C/C=C/C.CNC(=O)C=[O+][C-](C#N)C#N
3460,1,C/C=C\C.COC(=O)C(C#N)=[O+][N-]C#N
3461,2,C=C.CNC(=O)C#[N+][C-](C#N)C(=O)NC
3462,3,COC(=O)[N-][N+]#N.O=C([O-])/C=C/C(=O)[O-]
3463,4,CC(C)=C(C)C.CC=[NH+][CH-]C(=O)OC
3464,0,C=[NH+][C-](C)C(=O)NC.CC(C)=C(C)C
3465,1,CC(C)=C(C)C.N#[N+][CH-]c1ccccc1
3467,2,C=C.COC(=O)C=[NH+][N-]c1ccccc1
3468,3,C[c-]1[o+]noc1=O.O=C([O-])/C=C\C(=O)[O-]
3470,4,C#[N+][C-](C)C(C)=O.O=C([O-])/C=C/C(=O)[O-]
3475,0,C=C.CC(=O)C#[N+][C-](C#N)c1ccccc1
3476,1,C=C.CC(=O)[C-](C#N)[N+]#Cc1ccccc1
3477,2,C=[NH+][N-]C(=O)OC.O=C([O-])/C=C/C(=O)[O-]
3478,3,CC(C)=C(C)C.CNC(=O)[C-](C#N)[N+]#N
3482,4,C/C=C\C.CC(C)=[O+][CH-]c1ccccc1
3483,0,CNC(=O)N=[NH+][NH-].O=C([O-])/C=C/C(=O)[O-]
3484,4,CC(=O)C#[N+][CH-]C(C)=O.CC(C)=CC=O
3485,4,CC(=O)C#[N+][CH-]C(C)=O.CC(C)=CC=O
3486,1,C=C.N#C[c-]1[o+]c(-c2ccccc2)oc1=O
3487,2,C=C.COC(=O)C(=[O+][CH-]C#N)C(=O)OC
3488,3,CC(=O)C(C)=[NH+][O-].O=C([O-])/C=C/C(=O)[O-]
3489,4,C[CH-][NH+]=C(C#N)C#N.O=C1C=CC(=O)C=C1
3490,0,C=C.COC(=O)C(C#N)=[NH+][C-](C)C(C)=O
3491,1,C=C.N#Cc1oc(=O)[c-](-c2ccccc2)[o+]1
3492,2,CC(C)=C(C)C.C[C-](C#N)[N+](C)=CC#N
3493,3,C=C.COC(=O)[c-]1[nH+]c(C(C)=O)oc1=O
3494,4,C/C=C\C.C[C-]([N+]#CC#N)c1ccccc1
3495,0,C/C=C/C.CNC(=O)[C-](C)[NH+]=C(C)C#N
3496,1,C/C=C/C.CNC(=O)[c-]1[nH+]c(C)oc1=O
3497,2,C/C=C\C.CC(=O)c1oc(=O)[c-](C)[n+]1C
3499,3,C/C=C/C.CC#[N+][C-](C(C)=O)C(=O)NC
3500,4,C/C=C\C.COC(=O)[CH-][N+](C)=C(C)C#N
3501,0,C/C=C\C.COC(=O)[c-]1[nH+]c(C)oc1=O
3502,1,C/C=C\C.COC(=O)C(C)=[O+][C-](C)C#N
3503,1,C=C(C)/C=C/C=C(C)C.CC#[N+][C-](C)C
3504,1,C=C(C)/C=C/C=C(C)C.CC#[N+][C-](C)C
3505,1,C=C(C)/C=C/C=C(C)C.CC#[N+][C-](C)C
3506,1,C=C(C)/C=C/C=C(C)C.CC#[N+][C-](C)C
3507,1,C=C(C)/C=C/C=C(C)C.CC#[N+][C-](C)C
3508,1,C=C(C)/C=C/C=C(C)C.CC#[N+][C-](C)C
3510,2,CC(=O)C(C)=[O+][CH-]C#N.CC(C)=C(C)C
3511,3,CC(=O)C=[NH+][CH-]C(C)=O.CC(C)=CC=O
3512,4,C/C=C/C.COC(=O)C(C)=[O+][C-](C)C#N
3513,0,C/C=C/C.CNC(=O)C(C#N)=[O+][C-](C)C
3514,1,CC(=O)c1[nH+][n-]c(=O)o1.CC(C)=C(C)C
3515,2,C#[N+][C-](C#N)C(C)=O.O=C([O-])/C=C/C(=O)[O-]
3516,3,C/C=C\C.CNC(=O)[CH-][N+](C)=C(C)C#N
3517,4,C=C.CC(=O)C(=[O+][CH-]C#N)c1ccccc1
3518,0,C/C=C\C.COC(=O)C(C)=[NH+][C-](C)C#N
3519,1,C=C.COC(=O)C(=[O+][N-]C(C)=O)C(C)=O
3520,2,C/C=C/C.COC(=O)[c-]1[nH+]c(C)oc1=O
3521,3,CC(=O)N=[N+](C)[N-]C#N.CC(C)=C(C)C
3524,4,CNC(N)=[NH2+].COC(=O)C(C#N)=[N+](C)[NH-]
